Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
SAS,SAS @ BKN,2020-03-06,L,36,95,34,71,0.4788732394366197,9,27,0.3333333333333333,18,19,0.9473684210526315,2,22,24,21,5,1,5,17,-25,0
POR,POR @ PHX,2020-03-06,L,36,82,30,67,0.44776119402985076,7,21,0.3333333333333333,15,21,0.7142857142857143,8,25,33,18,12,5,6,13,-13,0
PHX,PHX vs. POR,2020-03-06,W,36,95,34,71,0.4788732394366197,15,33,0.45454545454545453,12,12,1.0,11,26,37,23,9,7,4,18,13,1
ORL,ORL @ MIN,2020-03-06,W,36,102,40,68,0.5882352941176471,7,20,0.35,15,17,0.8823529411764706,5,31,36,24,6,4,4,13,19,0
OKC,OKC @ NYK,2020-03-06,W,36,95,34,71,0.4788732394366197,8,19,0.42105263157894735,19,24,0.7916666666666666,8,19,27,20,2,6,4,15,17,0
NYK,NYK vs. OKC,2020-03-06,L,36,78,31,66,0.4696969696969697,1,13,0.07692307692307693,15,19,0.7894736842105263,10,27,37,13,10,2,7,17,-17,1
NOP,NOP vs. MIA,2020-03-06,W,36,89,32,75,0.4266666666666667,12,32,0.375,13,18,0.7222222222222222,12,32,44,25,11,4,3,19,15,1
MIN,MIN vs. ORL,2020-03-06,L,36,83,35,73,0.4794520547945205,7,23,0.30434782608695654,6,9,0.6666666666666666,7,20,27,21,6,2,2,13,-19,1
MIL,MIL @ LAL,2020-03-06,L,36,76,29,68,0.4264705882352941,10,33,0.30303030303030304,8,10,0.8,5,29,34,17,18,7,0,23,-11,0
MIA,MIA @ NOP,2020-03-06,L,36,74,26,65,0.4,4,24,0.16666666666666666,18,27,0.6666666666666666,7,27,34,18,12,7,8,16,-15,0
MEM,MEM @ DAL,2020-03-06,L,36,65,26,64,0.40625,7,24,0.2916666666666667,6,9,0.6666666666666666,6,25,31,18,12,5,3,14,-30,0
LAL,LAL vs. MIL,2020-03-06,W,36,87,30,69,0.43478260869565216,6,26,0.23076923076923078,21,25,0.84,8,29,37,16,13,9,3,18,11,1
IND,IND @ CHI,2020-03-06,W,36,89,33,63,0.5238095238095238,8,19,0.42105263157894735,15,22,0.6818181818181818,10,29,39,22,17,7,5,11,17,0
DAL,DAL vs. MEM,2020-03-06,W,36,95,36,70,0.5142857142857142,12,29,0.41379310344827586,11,15,0.7333333333333333,10,32,42,26,7,6,8,8,30,1
CHI,CHI vs. IND,2020-03-06,L,36,72,29,70,0.4142857142857143,6,27,0.2222222222222222,8,10,0.8,8,21,29,20,14,9,6,18,-17,1
BOS,BOS vs. UTA,2020-03-06,L,36,66,27,71,0.38028169014084506,7,26,0.2692307692307692,5,8,0.625,9,22,31,13,11,2,4,7,-13,1
BKN,BKN vs. SAS,2020-03-06,W,36,120,43,75,0.5733333333333334,13,24,0.5416666666666666,21,28,0.75,9,33,42,25,4,1,0,17,25,1
ATL,ATL @ WAS,2020-03-06,L,36,75,31,62,0.5,9,24,0.375,4,8,0.5,4,22,26,15,16,7,3,18,-18,0
TOR,TOR @ GSW,2020-03-05,W,36,89,31,65,0.47692307692307695,10,33,0.30303030303030304,17,18,0.9444444444444444,3,28,31,22,9,5,3,17,1,0
SAC,SAC vs. PHI,2020-03-05,L,36,80,32,60,0.5333333333333333,5,16,0.3125,11,16,0.6875,2,26,28,18,14,5,4,15,-16,1
PHI,PHI @ SAC,2020-03-05,W,36,96,37,73,0.5068493150684932,13,27,0.48148148148148145,9,11,0.8181818181818182,9,24,33,19,10,4,2,16,16,0
LAC,LAC @ HOU,2020-03-05,W,36,90,28,62,0.45161290322580644,8,28,0.2857142857142857,26,32,0.8125,6,39,45,17,11,4,5,17,25,0
HOU,HOU vs. LAC,2020-03-05,L,36,65,22,73,0.3013698630136986,3,34,0.08823529411764706,18,25,0.72,13,27,40,11,10,5,4,22,-25,1
GSW,GSW vs. TOR,2020-03-05,L,36,88,32,77,0.4155844155844156,10,38,0.2631578947368421,14,16,0.875,10,27,37,27,9,2,3,13,-1,1
