index,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
1526,MIL,MIL @ ATL,2019-11-20,W,36,96,33,66,0.5,10,33,0.30303030303030304,20,23,0.8695652173913043,5,30,35,18,12,6,7,14,13,0,ATL,83,31,73,0.4246575342465753,10,22,0.4545454545454545,11,13,0.8461538461538461,7,27,34,20,11,3,2,17,81.19032516891892,81.19032516891892,108.25376689189189,118.24068914648281,102.22892915789659,8,2019-11-20,5,32.0
1528,LAC,LAC vs. BOS,2019-11-20,W,36,69,26,62,0.41935483870967744,9,24,0.375,8,11,0.7272727272727273,9,29,38,15,17,5,7,11,-6,1,BOS,75,29,72,0.4027777777777778,8,28,0.2857142857142857,9,13,0.6923076923076923,12,25,37,17,10,8,2,14,73.46859397417504,73.46859397417504,97.95812529890004,93.91768137587363,102.08443627812352,0,2019-11-20,5,23.0
1529,HOU,HOU @ DEN,2019-11-20,L,36,73,26,59,0.4406779661016949,8,26,0.3076923076923077,13,16,0.8125,8,25,33,15,15,5,2,15,-9,0,DEN,82,34,70,0.4857142857142857,8,21,0.3809523809523809,6,9,0.6666666666666666,11,23,34,21,7,9,3,13,70.05887096774194,70.05887096774194,93.41182795698924,104.19808225800881,117.04442116653044,-10,2019-11-20,5,24.333333333333332
1531,DET,DET @ CHI,2019-11-20,L,36,71,23,67,0.34328358208955223,7,25,0.28,18,22,0.8181818181818182,9,26,35,20,12,5,6,14,-13,0,CHI,84,30,69,0.43478260869565216,11,21,0.5238095238095238,13,17,0.7647058823529411,9,35,44,20,13,5,6,18,78.11971428571428,78.11971428571428,104.15961904761903,90.8861490971732,107.52727498820491,-20,2019-11-20,5,23.666666666666668
1532,DEN,DEN vs. HOU,2019-11-20,W,36,82,34,70,0.4857142857142857,8,21,0.3809523809523809,6,9,0.6666666666666666,11,23,34,21,7,9,3,13,9,1,HOU,73,26,59,0.4406779661016949,8,26,0.3076923076923077,13,16,0.8125,8,25,33,15,15,5,2,15,70.05887096774194,70.05887096774194,93.41182795698924,117.04442116653044,104.19808225800881,10,2019-11-20,5,27.333333333333332
1535,CHI,CHI vs. DET,2019-11-20,W,36,84,30,69,0.43478260869565216,11,21,0.5238095238095238,13,17,0.7647058823529411,9,35,44,20,13,5,6,18,13,1,DET,71,23,67,0.34328358208955223,7,25,0.28,18,22,0.8181818181818182,9,26,35,20,12,5,6,14,78.11971428571428,78.11971428571428,104.15961904761903,107.52727498820491,90.8861490971732,20,2019-11-20,5,28.0
1536,CHA,CHA @ BKN,2019-11-20,L,36,73,25,61,0.4098360655737705,9,24,0.375,14,20,0.7,6,27,33,14,13,5,1,16,-9,0,BKN,82,31,72,0.4305555555555556,8,31,0.25806451612903225,12,15,0.8,9,29,38,17,11,9,0,18,76.71453571428572,76.71453571428572,102.28604761904762,95.15797667326036,106.88978201653904,-10,2019-11-20,5,24.333333333333332
1537,BOS,BOS @ LAC,2019-11-20,L,36,75,29,72,0.4027777777777778,8,28,0.2857142857142857,9,13,0.6923076923076923,12,25,37,17,10,8,2,14,6,0,LAC,69,26,62,0.41935483870967744,9,24,0.375,8,11,0.7272727272727273,9,29,38,15,17,5,7,11,73.46859397417504,73.46859397417504,97.95812529890004,102.08443627812352,93.91768137587363,0,2019-11-20,5,25.0
1538,BKN,BKN vs. CHA,2019-11-20,W,36,82,31,72,0.4305555555555556,8,31,0.25806451612903225,12,15,0.8,9,29,38,17,11,9,0,18,9,1,CHA,73,25,61,0.4098360655737705,9,24,0.375,14,20,0.7,6,27,33,14,13,5,1,16,76.71453571428572,76.71453571428572,102.28604761904762,106.88978201653904,95.15797667326036,10,2019-11-20,5,27.333333333333332
1539,ATL,ATL vs. MIL,2019-11-20,L,36,83,31,73,0.4246575342465753,10,22,0.4545454545454545,11,13,0.8461538461538461,7,27,34,20,11,3,2,17,-13,1,MIL,96,33,66,0.5,10,33,0.30303030303030304,20,23,0.8695652173913043,5,30,35,18,12,6,7,14,81.19032516891892,81.19032516891892,108.25376689189189,102.22892915789659,118.24068914648281,-8,2019-11-20,5,27.666666666666668
1540,SAC,SAC vs. PHX,2019-11-19,W,36,87,32,60,0.5333333333333333,9,22,0.4090909090909091,14,15,0.9333333333333332,7,27,34,21,14,4,2,18,12,1,PHX,75,25,65,0.38461538461538464,5,24,0.20833333333333331,20,25,0.8,11,19,30,17,8,8,4,12,71.27218623481781,71.27218623481781,95.02958164642374,122.06725315449754,105.23039065042892,4,2019-11-19,5,29.0
1541,POR,POR @ NOP,2019-11-19,L,36,79,30,68,0.4411764705882353,11,20,0.55,8,13,0.6153846153846154,7,29,36,15,12,3,4,18,-9,0,NOP,88,30,71,0.4225352112676056,11,28,0.3928571428571429,17,20,0.85,13,29,42,17,10,7,4,12,76.35753968253968,76.35753968253968,101.8100529100529,103.4606409903285,115.24729629302415,-11,2019-11-19,5,26.333333333333332
1542,PHX,PHX @ SAC,2019-11-19,L,36,75,25,65,0.38461538461538464,5,24,0.20833333333333331,20,25,0.8,11,19,30,17,8,8,4,12,-12,0,SAC,87,32,60,0.5333333333333333,9,22,0.4090909090909091,14,15,0.9333333333333332,7,27,34,21,14,4,2,18,71.27218623481781,71.27218623481781,95.02958164642374,105.23039065042892,122.06725315449754,-4,2019-11-19,5,25.0
1543,OKC,OKC @ LAL,2019-11-19,L,36,87,32,64,0.5,8,23,0.3478260869565217,15,18,0.8333333333333334,7,23,30,17,13,8,1,17,-6,0,LAL,93,35,66,0.5303030303030303,11,23,0.4782608695652174,12,17,0.7058823529411765,8,23,31,26,13,9,6,13,76.72533333333334,76.72533333333334,102.30044444444445,113.39149172806896,121.21159460586681,-5,2019-11-19,5,29.0
1544,NOP,NOP vs. POR,2019-11-19,W,36,88,30,71,0.4225352112676056,11,28,0.3928571428571429,17,20,0.85,13,29,42,17,10,7,4,12,9,1,POR,79,30,68,0.4411764705882353,11,20,0.55,8,13,0.6153846153846154,7,29,36,15,12,3,4,18,76.35753968253968,76.35753968253968,101.8100529100529,115.24729629302415,103.4606409903285,11,2019-11-19,5,29.333333333333332
1545,MEM,MEM vs. GSW,2019-11-19,L,36,72,28,69,0.4057971014492754,6,18,0.3333333333333333,10,14,0.7142857142857143,6,25,31,20,10,4,3,16,-11,1,GSW,83,32,71,0.4507042253521127,5,21,0.2380952380952381,14,15,0.9333333333333332,8,33,41,26,10,4,8,18,77.3672027972028,77.3672027972028,103.15627039627039,93.06268986967066,107.28060082198145,-19,2019-11-19,5,24.0
1546,LAL,LAL vs. OKC,2019-11-19,W,36,93,35,66,0.5303030303030303,11,23,0.4782608695652174,12,17,0.7058823529411765,8,23,31,26,13,9,6,13,6,1,OKC,87,32,64,0.5,8,23,0.3478260869565217,15,18,0.8333333333333334,7,23,30,17,13,8,1,17,76.72533333333334,76.72533333333334,102.30044444444445,121.21159460586681,113.39149172806896,5,2019-11-19,5,31.0
1547,GSW,GSW @ MEM,2019-11-19,W,36,83,32,71,0.4507042253521127,5,21,0.2380952380952381,14,15,0.9333333333333332,8,33,41,26,10,4,8,18,11,0,MEM,72,28,69,0.4057971014492754,6,18,0.3333333333333333,10,14,0.7142857142857143,6,25,31,20,10,4,3,16,77.3672027972028,77.3672027972028,103.15627039627039,107.28060082198145,93.06268986967066,19,2019-11-19,5,27.666666666666668
1548,UTA,UTA vs. MIN,2019-11-18,L,36,78,28,70,0.4,11,23,0.4782608695652174,11,15,0.7333333333333333,7,36,43,18,13,4,5,14,2,1,MIN,76,30,73,0.410958904109589,10,31,0.3225806451612903,6,7,0.8571428571428571,5,32,37,15,12,5,8,18,81.56143527204503,81.56143527204503,108.7485803627267,95.63343231986293,93.18129302961003,-10,2019-11-18,5,26.0
1549,TOR,TOR vs. CHA,2019-11-18,W,36,92,36,73,0.4931506849315068,12,33,0.3636363636363637,8,10,0.8,11,26,37,29,8,10,2,16,18,1,CHA,74,26,59,0.4406779661016949,12,32,0.375,10,16,0.625,7,22,29,20,16,1,6,13,72.85666666666667,72.85666666666667,97.14222222222222,126.27533513290936,101.56929130255755,36,2019-11-18,5,30.666666666666668
1550,SAS,SAS @ DAL,2019-11-18,L,36,79,32,69,0.463768115942029,4,13,0.3076923076923077,11,13,0.8461538461538461,11,22,33,14,7,4,1,12,-14,0,DAL,93,34,65,0.5230769230769231,16,34,0.4705882352941176,9,13,0.6923076923076923,6,24,30,25,8,2,1,14,69.92478571428572,69.92478571428572,93.23304761904762,112.9785371424602,133.00005005378225,-7,2019-11-18,5,26.333333333333332
1552,PHX,PHX vs. BOS,2019-11-18,L,36,65,25,62,0.4032258064516129,6,25,0.24,9,12,0.75,4,25,29,16,12,6,3,16,-15,1,BOS,80,29,67,0.4328358208955224,9,31,0.2903225806451613,13,17,0.7647058823529411,10,33,43,17,16,6,4,17,76.35142857142856,76.35142857142856,101.80190476190474,85.13265726153503,104.77865509112003,-14,2019-11-18,5,21.666666666666668
1553,OKC,OKC @ LAC,2019-11-18,L,36,64,20,57,0.3508771929824561,5,20,0.25,19,22,0.8636363636363636,6,27,33,11,14,10,3,13,-2,0,LAC,66,25,64,0.390625,7,28,0.25,9,11,0.8181818181818182,8,29,37,15,13,5,4,19,72.43742857142857,72.43742857142857,96.58323809523809,88.35211473153186,91.11311831689221,-2,2019-11-18,5,21.333333333333332
1555,MIN,MIN @ UTA,2019-11-18,W,36,76,30,73,0.410958904109589,10,31,0.3225806451612903,6,7,0.8571428571428571,5,32,37,15,12,5,8,18,-2,0,UTA,78,28,70,0.4,11,23,0.4782608695652174,11,15,0.7333333333333333,7,36,43,18,13,4,5,14,81.56143527204503,81.56143527204503,108.7485803627267,93.18129302961003,95.63343231986293,10,2019-11-18,5,25.333333333333332
1556,MIL,MIL @ CHI,2019-11-18,W,36,84,28,63,0.4444444444444444,13,34,0.38235294117647056,15,23,0.6521739130434783,5,31,36,20,12,10,6,10,3,0,CHI,81,32,73,0.4383561643835616,8,24,0.3333333333333333,9,12,0.75,8,29,37,19,12,5,6,15,79.74683634992458,79.74683634992458,106.32911513323276,105.33333213547529,101.57142741635117,14,2019-11-18,5,28.0
1557,LAC,LAC vs. OKC,2019-11-18,W,36,66,25,64,0.390625,7,28,0.25,9,11,0.8181818181818182,8,29,37,15,13,5,4,19,2,1,OKC,64,20,57,0.3508771929824561,5,20,0.25,19,22,0.8636363636363636,6,27,33,11,14,10,3,13,72.43742857142857,72.43742857142857,96.58323809523809,91.11311831689221,88.35211473153186,2,2019-11-18,5,22.0
1558,IND,IND @ BKN,2019-11-18,W,36,84,32,79,0.4050632911392405,11,25,0.44,9,11,0.8181818181818182,12,37,49,20,7,4,7,18,16,0,BKN,68,23,65,0.3538461538461539,9,24,0.375,13,20,0.65,3,29,32,14,6,2,5,13,75.65523780487806,75.65523780487806,100.87365040650407,111.02998607531163,89.8814172990618,29,2019-11-18,5,28.0
1560,DAL,DAL vs. SAS,2019-11-18,W,36,93,34,65,0.5230769230769231,16,34,0.4705882352941176,9,13,0.6923076923076923,6,24,30,25,8,2,1,14,14,1,SAS,79,32,69,0.463768115942029,4,13,0.3076923076923077,11,13,0.8461538461538461,11,22,33,14,7,4,1,12,69.92478571428572,69.92478571428572,93.23304761904762,133.00005005378225,112.9785371424602,7,2019-11-18,5,31.0
1562,CHI,CHI vs. MIL,2019-11-18,L,36,81,32,73,0.4383561643835616,8,24,0.3333333333333333,9,12,0.75,8,29,37,19,12,5,6,15,-3,1,MIL,84,28,63,0.4444444444444444,13,34,0.38235294117647056,15,23,0.6521739130434783,5,31,36,20,12,10,6,10,79.74683634992458,79.74683634992458,106.32911513323276,101.57142741635117,105.33333213547529,-14,2019-11-18,5,27.0
1563,CHA,CHA @ TOR,2019-11-18,L,36,74,26,59,0.4406779661016949,12,32,0.375,10,16,0.625,7,22,29,20,16,1,6,13,-18,0,TOR,92,36,73,0.4931506849315068,12,33,0.3636363636363637,8,10,0.8,11,26,37,29,8,10,2,16,72.85666666666667,72.85666666666667,97.14222222222222,101.56929130255755,126.27533513290936,-36,2019-11-18,5,24.666666666666668
1564,BOS,BOS @ PHX,2019-11-18,W,36,80,29,67,0.4328358208955224,9,31,0.2903225806451613,13,17,0.7647058823529411,10,33,43,17,16,6,4,17,15,0,PHX,65,25,62,0.4032258064516129,6,25,0.24,9,12,0.75,4,25,29,16,12,6,3,16,76.35142857142856,76.35142857142856,101.80190476190474,104.77865509112003,85.13265726153503,14,2019-11-18,5,26.666666666666668
1565,BKN,BKN vs. IND,2019-11-18,L,36,68,23,65,0.3538461538461539,9,24,0.375,13,20,0.65,3,29,32,14,6,2,5,13,-16,1,IND,84,32,79,0.4050632911392405,11,25,0.44,9,11,0.8181818181818182,12,37,49,20,7,4,7,18,75.65523780487806,75.65523780487806,100.87365040650407,89.8814172990618,111.02998607531163,-29,2019-11-18,5,22.666666666666668
1566,WAS,WAS @ ORL,2019-11-17,L,36,77,30,74,0.40540540540540543,9,26,0.3461538461538461,8,10,0.8,8,23,31,20,7,5,2,12,-11,0,ORL,88,33,67,0.4925373134328358,11,31,0.3548387096774194,11,12,0.9166666666666666,7,35,42,21,11,4,3,12,75.27613178294573,75.27613178294573,100.3681757105943,102.29005951318666,116.90292515792761,-4,2019-11-17,4,25.666666666666668
1567,SAC,SAC vs. BOS,2019-11-17,W,36,71,27,66,0.4090909090909091,10,26,0.38461538461538464,7,8,0.875,4,27,31,18,9,8,5,18,-4,1,BOS,75,26,60,0.43333333333333335,8,25,0.32,15,17,0.8823529411764706,7,30,37,21,15,6,2,9,73.80029411764707,73.80029411764707,98.40039215686275,96.20557864825979,101.62561124816176,1,2019-11-17,4,23.666666666666668
1569,ORL,ORL vs. WAS,2019-11-17,W,36,88,33,67,0.4925373134328358,11,31,0.3548387096774194,11,12,0.9166666666666666,7,35,42,21,11,4,3,12,11,1,WAS,77,30,74,0.40540540540540543,9,26,0.3461538461538461,8,10,0.8,8,23,31,20,7,5,2,12,75.27613178294573,75.27613178294573,100.3681757105943,116.90292515792761,102.29005951318666,4,2019-11-17,4,29.333333333333332
1570,NOP,NOP vs. GSW,2019-11-17,W,36,76,26,71,0.3661971830985916,15,39,0.38461538461538464,9,11,0.8181818181818182,10,28,38,18,11,3,3,16,7,1,GSW,69,25,67,0.373134328358209,6,19,0.3157894736842105,13,17,0.7647058823529411,9,27,36,18,11,5,3,13,73.62756756756757,73.62756756756757,98.17009009009008,103.22220672339238,93.71489820939571,8,2019-11-17,4,25.333333333333332
1572,LAL,LAL vs. ATL,2019-11-17,W,36,96,38,69,0.5507246376811594,10,23,0.43478260869565216,10,12,0.8333333333333334,8,25,33,19,12,8,13,14,19,1,ATL,77,28,67,0.41791044776119396,6,22,0.2727272727272727,15,20,0.75,8,20,28,13,15,10,1,14,78.10324675324675,78.10324675324675,104.13766233766233,122.91422442820443,98.58745084345564,21,2019-11-17,4,32.0
1573,GSW,GSW @ NOP,2019-11-17,L,36,69,25,67,0.373134328358209,6,19,0.3157894736842105,13,17,0.7647058823529411,9,27,36,18,11,5,3,13,-7,0,NOP,76,26,71,0.3661971830985916,15,39,0.38461538461538464,9,11,0.8181818181818182,10,28,38,18,11,3,3,16,73.62756756756757,73.62756756756757,98.17009009009008,93.71489820939571,103.22220672339238,-8,2019-11-17,4,23.0
1576,BOS,BOS @ SAC,2019-11-17,L,36,75,26,60,0.43333333333333335,8,25,0.32,15,17,0.8823529411764706,7,30,37,21,15,6,2,9,4,0,SAC,71,27,66,0.4090909090909091,10,26,0.38461538461538464,7,8,0.875,4,27,31,18,9,8,5,18,73.80029411764707,73.80029411764707,98.40039215686275,101.62561124816176,96.20557864825979,-1,2019-11-17,4,25.0
1577,ATL,ATL @ LAL,2019-11-17,L,36,77,28,67,0.41791044776119396,6,22,0.2727272727272727,15,20,0.75,8,20,28,13,15,10,1,14,-19,0,LAL,96,38,69,0.5507246376811594,10,23,0.43478260869565216,10,12,0.8333333333333334,8,25,33,19,12,8,13,14,78.10324675324675,78.10324675324675,104.13766233766233,98.58745084345564,122.91422442820443,-21,2019-11-17,4,25.666666666666668
1578,TOR,TOR @ DAL,2019-11-16,L,36,77,28,67,0.41791044776119396,12,31,0.3870967741935484,9,12,0.75,5,25,30,14,9,5,2,13,-1,0,DAL,78,29,69,0.42028985507246375,8,31,0.25806451612903225,12,17,0.7058823529411765,10,31,41,20,11,4,3,10,74.78779761904761,74.78779761904761,99.71706349206347,102.95797235829949,104.29508888243323,-8,2019-11-16,4,25.666666666666668
1579,SAS,SAS vs. POR,2019-11-16,L,36,96,34,67,0.5074626865671642,4,14,0.2857142857142857,24,27,0.8888888888888888,6,28,34,21,6,5,4,9,6,1,POR,90,32,65,0.4923076923076923,13,34,0.38235294117647056,13,14,0.9285714285714286,2,26,28,18,9,0,2,16,77.21268749999999,77.21268749999999,102.95024999999998,124.3318981741181,116.56115453823573,-5,2019-11-16,4,32.0
1580,POR,POR @ SAS,2019-11-16,W,36,90,32,65,0.4923076923076923,13,34,0.38235294117647056,13,14,0.9285714285714286,2,26,28,18,9,0,2,16,-6,0,SAS,96,34,67,0.5074626865671642,4,14,0.2857142857142857,24,27,0.8888888888888888,6,28,34,21,6,5,4,9,77.21268749999999,77.21268749999999,102.95024999999998,116.56115453823573,124.3318981741181,5,2019-11-16,4,30.0
1581,NYK,NYK vs. CHA,2019-11-16,L,36,76,30,67,0.4477611940298508,5,16,0.3125,11,15,0.7333333333333333,11,29,40,17,10,3,1,17,1,1,CHA,75,26,70,0.37142857142857133,14,40,0.35,9,14,0.6428571428571429,11,23,34,16,7,4,3,12,69.92223529411764,69.92223529411764,93.22964705882352,108.69217736005882,107.26201713163701,-1,2019-11-16,4,25.333333333333332
1582,NOP,NOP @ MIA,2019-11-16,L,36,65,27,62,0.4354838709677419,8,23,0.3478260869565217,3,4,0.75,7,20,27,15,16,8,1,13,-13,0,MIA,78,30,61,0.4918032786885246,6,18,0.3333333333333333,12,13,0.9230769230769232,8,27,35,18,16,11,2,4,72.30628151260504,72.30628151260504,96.40837535014005,89.8953709694899,107.87444516338789,-15,2019-11-16,4,21.666666666666668
1583,MIN,MIN vs. HOU,2019-11-16,L,36,85,31,67,0.4626865671641791,10,30,0.3333333333333333,13,17,0.7647058823529411,10,27,37,21,11,4,4,15,-8,1,HOU,93,31,73,0.4246575342465753,14,37,0.3783783783783784,17,19,0.8947368421052632,12,21,33,11,8,5,0,13,73.5732506203474,73.5732506203474,98.09766749379652,115.53111937192622,126.404636489284,-20,2019-11-16,4,28.333333333333332
1584,MIL,MIL @ IND,2019-11-16,W,36,71,31,71,0.4366197183098591,6,27,0.2222222222222222,3,5,0.6,5,35,40,15,14,5,7,10,8,0,IND,63,24,73,0.3287671232876712,10,27,0.3703703703703704,5,6,0.8333333333333334,7,31,38,15,13,8,6,8,80.35861111111112,80.35861111111112,107.14481481481482,88.35394118724744,78.39856753234632,19,2019-11-16,4,23.666666666666668
1585,MIA,MIA vs. NOP,2019-11-16,W,36,78,30,61,0.4918032786885246,6,18,0.3333333333333333,12,13,0.9230769230769232,8,27,35,18,16,11,2,4,13,1,NOP,65,27,62,0.4354838709677419,8,23,0.3478260869565217,3,4,0.75,7,20,27,15,16,8,1,13,72.30628151260504,72.30628151260504,96.40837535014005,107.87444516338789,89.8953709694899,15,2019-11-16,4,26.0
1587,IND,IND vs. MIL,2019-11-16,L,36,63,24,73,0.3287671232876712,10,27,0.3703703703703704,5,6,0.8333333333333334,7,31,38,15,13,8,6,8,-8,1,MIL,71,31,71,0.4366197183098591,6,27,0.2222222222222222,3,5,0.6,5,35,40,15,14,5,7,10,80.35861111111112,80.35861111111112,107.14481481481482,78.39856753234632,88.35394118724744,-19,2019-11-16,4,21.0
1588,HOU,HOU @ MIN,2019-11-16,W,36,93,31,73,0.4246575342465753,14,37,0.3783783783783784,17,19,0.8947368421052632,12,21,33,11,8,5,0,13,8,0,MIN,85,31,67,0.4626865671641791,10,30,0.3333333333333333,13,17,0.7647058823529411,10,27,37,21,11,4,4,15,73.5732506203474,73.5732506203474,98.09766749379652,126.404636489284,115.53111937192622,20,2019-11-16,4,31.0
1589,DAL,DAL vs. TOR,2019-11-16,W,36,78,29,69,0.42028985507246375,8,31,0.25806451612903225,12,17,0.7058823529411765,10,31,41,20,11,4,3,10,1,1,TOR,77,28,67,0.41791044776119396,12,31,0.3870967741935484,9,12,0.75,5,25,30,14,9,5,2,13,74.78779761904761,74.78779761904761,99.71706349206347,104.29508888243323,102.95797235829949,8,2019-11-16,4,26.0
1590,CHI,CHI vs. BKN,2019-11-16,L,36,78,21,66,0.3181818181818182,5,27,0.1851851851851852,31,34,0.9117647058823528,12,33,45,11,15,7,2,17,4,1,BKN,74,29,70,0.4142857142857143,8,36,0.2222222222222222,8,10,0.8,2,29,31,24,12,8,6,24,82.00022996515679,82.00022996515679,109.33363995354239,95.12168445520635,90.24364935493935,-6,2019-11-16,4,26.0
1591,CHA,CHA @ NYK,2019-11-16,W,36,75,26,70,0.37142857142857133,14,40,0.35,9,14,0.6428571428571429,11,23,34,16,7,4,3,12,-1,0,NYK,76,30,67,0.4477611940298508,5,16,0.3125,11,15,0.7333333333333333,11,29,40,17,10,3,1,17,69.92223529411764,69.92223529411764,93.22964705882352,107.26201713163701,108.69217736005882,1,2019-11-16,4,25.0
1592,BKN,BKN @ CHI,2019-11-16,W,36,74,29,70,0.4142857142857143,8,36,0.2222222222222222,8,10,0.8,2,29,31,24,12,8,6,24,-4,0,CHI,78,21,66,0.3181818181818182,5,27,0.1851851851851852,31,34,0.9117647058823528,12,33,45,11,15,7,2,17,82.00022996515679,82.00022996515679,109.33363995354239,90.24364935493935,95.12168445520635,6,2019-11-16,4,24.666666666666668
1594,WAS,WAS @ MIN,2019-11-15,W,36,102,40,74,0.5405405405405406,7,19,0.3684210526315789,15,21,0.7142857142857143,9,25,34,26,12,8,4,16,10,0,MIN,92,35,69,0.5072463768115942,8,26,0.3076923076923077,14,19,0.7368421052631579,8,27,35,21,17,6,4,18,85.04280303030303,85.04280303030303,113.39040404040404,119.93960260653058,108.18081803726287,21,2019-11-15,4,34.0
1595,UTA,UTA @ MEM,2019-11-15,L,36,79,27,67,0.4029850746268657,7,28,0.25,18,21,0.8571428571428571,7,28,35,14,12,5,4,10,2,0,MEM,77,31,72,0.4305555555555556,8,27,0.2962962962962963,7,7,1.0,7,29,36,18,11,4,4,17,78.0518888888889,78.0518888888889,104.06918518518519,101.21471898324049,98.65232103429769,-1,2019-11-15,4,26.333333333333332
1596,SAS,SAS @ ORL,2019-11-15,L,36,82,34,66,0.5151515151515151,8,18,0.4444444444444444,6,10,0.6,5,26,31,16,9,7,7,18,3,0,ORL,79,26,68,0.38235294117647056,8,21,0.3809523809523809,19,23,0.8260869565217391,12,26,38,17,8,5,3,11,72.24292020373514,72.24292020373514,96.32389360498019,113.50593216435401,109.35327610956055,-2,2019-11-15,4,27.333333333333332
1597,SAC,SAC @ LAL,2019-11-15,L,36,71,27,63,0.42857142857142855,15,32,0.46875,2,2,1.0,8,28,36,20,14,6,0,18,-3,0,LAL,74,24,61,0.3934426229508197,8,29,0.27586206896551724,18,20,0.9,9,26,35,17,11,8,3,10,69.55323529411766,69.55323529411766,92.73764705882354,102.08008254362927,106.39332546800799,-2,2019-11-15,4,23.666666666666668
1598,PHI,PHI @ OKC,2019-11-15,L,36,83,33,64,0.515625,10,23,0.43478260869565216,7,12,0.5833333333333334,11,23,34,18,12,6,0,16,3,0,OKC,80,28,53,0.5283018867924528,7,19,0.3684210526315789,17,22,0.7727272727272727,5,18,23,17,12,7,2,16,68.62074507389163,68.62074507389163,91.49432676518883,120.95467618520408,116.5828204194738,0,2019-11-15,4,27.666666666666668
1599,ORL,ORL vs. SAS,2019-11-15,W,36,79,26,68,0.38235294117647056,8,21,0.3809523809523809,19,23,0.8260869565217391,12,26,38,17,8,5,3,11,-3,1,SAS,82,34,66,0.5151515151515151,8,18,0.4444444444444444,6,10,0.6,5,26,31,16,9,7,7,18,72.24292020373514,72.24292020373514,96.32389360498019,109.35327610956055,113.50593216435401,2,2019-11-15,4,26.333333333333332
1600,OKC,OKC vs. PHI,2019-11-15,W,36,80,28,53,0.5283018867924528,7,19,0.3684210526315789,17,22,0.7727272727272727,5,18,23,17,12,7,2,16,-3,1,PHI,83,33,64,0.515625,10,23,0.43478260869565216,7,12,0.5833333333333334,11,23,34,18,12,6,0,16,68.62074507389163,68.62074507389163,91.49432676518883,116.5828204194738,120.95467618520408,0,2019-11-15,4,26.666666666666668
1601,MIN,MIN vs. WAS,2019-11-15,L,36,92,35,69,0.5072463768115942,8,26,0.3076923076923077,14,19,0.7368421052631579,8,27,35,21,17,6,4,18,-10,1,WAS,102,40,74,0.5405405405405406,7,19,0.3684210526315789,15,21,0.7142857142857143,9,25,34,26,12,8,4,16,85.04280303030303,85.04280303030303,113.39040404040404,108.18081803726287,119.93960260653058,-21,2019-11-15,4,30.666666666666668
1602,MEM,MEM vs. UTA,2019-11-15,W,36,77,31,72,0.4305555555555556,8,27,0.2962962962962963,7,7,1.0,7,29,36,18,11,4,4,17,-2,1,UTA,79,27,67,0.4029850746268657,7,28,0.25,18,21,0.8571428571428571,7,28,35,14,12,5,4,10,78.0518888888889,78.0518888888889,104.06918518518519,98.65232103429769,101.21471898324049,1,2019-11-15,4,25.666666666666668
