Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court
DEN,DEN vs. PHX,2019-10-25,W,12,31,9,18,50.0,2,7,28.6,11,14,78.6,1,7,8,5,3,1,1,12,-2,1
DAL,DAL @ NOP,2019-10-25,W,12,28,9,21,42.9,4,10,40.0,6,9,66.7,2,13,15,5,3,3,2,6,5,0
CHI,CHI @ MEM,2019-10-25,W,12,31,8,17,47.1,3,8,37.5,12,16,75.0,1,9,10,2,1,1,2,5,10,0
CHA,CHA vs. MIN,2019-10-25,L,12,18,7,23,30.4,1,5,20.0,3,5,60.0,4,9,13,4,4,4,3,5,0,1
BOS,BOS vs. TOR,2019-10-25,W,12,36,13,26,50.0,6,12,50.0,4,4,100.0,5,8,13,8,2,0,3,5,12,1
BKN,BKN vs. NYK,2019-10-25,W,12,19,7,19,36.8,1,7,14.3,4,4,100.0,3,9,12,0,6,2,0,6,-7,1
MIL,MIL @ HOU,2019-10-24,W,12,39,16,28,57.1,5,10,50.0,2,2,100.0,2,14,16,11,0,0,1,9,15,0
LAC,LAC @ GSW,2019-10-24,W,12,30,12,19,63.2,5,9,55.6,1,4,25.0,1,10,11,8,6,0,1,7,-5,0
HOU,HOU vs. MIL,2019-10-24,L,12,24,5,22,22.7,2,16,12.5,12,15,80.0,2,9,11,4,2,0,1,4,-15,1
GSW,GSW vs. LAC,2019-10-24,L,12,35,11,23,47.8,4,9,44.4,9,10,90.0,2,7,9,8,0,3,0,2,5,1
DET,DET vs. ATL,2019-10-24,L,12,19,5,18,27.8,2,9,22.2,7,8,87.5,1,10,11,4,6,2,1,7,-7,1
ATL,ATL @ DET,2019-10-24,W,12,26,8,18,44.4,1,7,14.3,9,11,81.8,0,11,11,4,4,5,1,4,7,0
WAS,WAS @ DAL,2019-10-23,L,12,32,11,24,45.8,7,15,46.7,3,3,100.0,2,9,11,8,3,3,1,8,15,0
UTA,UTA vs. OKC,2019-10-23,W,12,32,12,26,46.2,2,7,28.6,6,6,100.0,5,10,15,3,0,2,1,8,11,1
SAS,SAS vs. NYK,2019-10-23,W,12,37,12,22,54.5,3,6,50.0,10,12,83.3,1,12,13,8,0,1,1,6,10,1
SAC,SAC @ PHX,2019-10-23,L,12,19,6,22,27.3,2,8,25.0,5,10,50.0,5,7,12,5,9,3,1,5,-19,0
POR,POR vs. DEN,2019-10-23,L,12,26,9,24,37.5,2,9,22.2,6,7,85.7,5,5,10,1,5,0,1,10,-9,1
PHX,PHX vs. SAC,2019-10-23,W,12,38,14,22,63.6,6,11,54.5,4,5,80.0,0,11,11,8,5,6,4,8,19,1
PHI,PHI vs. BOS,2019-10-23,W,12,30,12,24,50.0,4,8,50.0,2,5,40.0,4,9,13,10,2,2,1,9,5,1
ORL,ORL vs. CLE,2019-10-23,W,12,23,8,20,40.0,2,6,33.3,5,10,50.0,2,10,12,5,2,3,1,3,3,1
OKC,OKC @ UTA,2019-10-23,L,12,21,6,17,35.3,2,6,33.3,7,13,53.8,1,9,10,3,4,0,0,6,-11,0
NYK,NYK @ SAS,2019-10-23,L,12,27,8,21,38.1,5,11,45.5,6,8,75.0,1,11,12,4,3,0,0,11,-10,0
MIN,MIN @ BKN,2019-10-23,W,12,27,8,23,34.8,3,13,23.1,8,9,88.9,3,8,11,4,4,6,1,4,5,0
MIA,MIA vs. MEM,2019-10-23,W,12,37,15,24,62.5,3,5,60.0,4,4,100.0,3,14,17,5,5,4,4,10,20,1
MEM,MEM @ MIA,2019-10-23,L,12,17,6,20,30.0,1,8,12.5,4,10,40.0,2,5,7,5,7,3,0,5,-20,0
IND,IND vs. DET,2019-10-23,L,12,24,9,21,42.9,2,7,28.6,4,4,100.0,1,6,7,7,5,1,2,11,-12,1
DET,DET @ IND,2019-10-23,W,12,36,10,21,47.6,4,7,57.1,12,14,85.7,6,9,15,7,3,0,2,4,12,0
DEN,DEN @ POR,2019-10-23,W,12,35,10,20,50.0,5,8,62.5,10,12,83.3,3,9,12,7,4,3,1,8,9,0
DAL,DAL vs. WAS,2019-10-23,W,12,17,7,19,36.8,1,8,12.5,2,4,50.0,3,10,13,6,9,0,2,4,-15,1
CLE,CLE @ ORL,2019-10-23,L,12,20,8,24,33.3,3,13,23.1,1,2,50.0,5,14,19,5,4,2,1,6,-3,0
CHI,CHI @ CHA,2019-10-23,L,12,30,10,23,43.5,3,7,42.9,7,9,77.8,5,8,13,3,4,4,1,5,0,0
CHA,CHA vs. CHI,2019-10-23,W,12,30,10,18,55.6,6,12,50.0,4,6,66.7,1,8,9,7,5,0,1,5,0,1
BOS,BOS @ PHI,2019-10-23,L,12,25,7,18,38.9,2,5,40.0,9,13,69.2,4,8,12,4,3,0,0,6,-5,0
BKN,BKN vs. MIN,2019-10-23,L,12,22,8,18,44.4,3,5,60.0,3,5,60.0,3,8,11,3,9,2,1,9,-5,1
TOR,TOR vs. NOP,2019-10-22,W,12,29,8,21,38.1,5,10,50.0,8,10,80.0,3,7,10,7,4,1,1,6,-2,1
NOP,NOP @ TOR,2019-10-22,L,12,31,10,21,47.6,4,10,40.0,7,10,70.0,2,7,9,6,2,0,2,9,2,0
LAL,LAL @ LAC,2019-10-22,L,12,17,7,22,31.8,3,11,27.3,0,0,0.0,4,8,12,4,6,1,2,7,-10,0
LAC,LAC vs. LAL,2019-10-22,W,12,27,9,19,47.4,2,8,25.0,7,9,77.8,4,10,14,6,4,4,2,3,10,1
