index,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season
482,LAL,LAL @ SAC,2020-02-01,W,12,25,8,18,44.4,3,10,30.0,6,7,85.7,1,11,12,4,6,3,2,7,1,0,SAC,24,9,21,42.9,2,8,25.0,4,6,66.7,3,9,12,5,5,2,1,5,25.689285714285713,25.689285714285713,102.75714285714285,97.31683581259558,93.42416238009176,16,2020-02-01,15
483,LAC,LAC vs. MIN,2020-02-01,W,12,20,8,28,28.6,4,11,36.4,0,0,0.0,5,12,17,5,2,1,3,9,0,1,MIN,20,5,19,26.3,1,10,10.0,9,10,90.0,0,14,14,3,5,1,1,3,26.184210526315788,26.184210526315788,104.73684210526315,76.3819095477387,76.3819095477387,12,2020-02-01,15
484,IND,IND vs. NYK,2020-02-01,L,12,14,5,18,27.8,2,9,22.2,2,3,66.7,0,7,7,4,2,0,0,3,-6,1,NYK,20,9,21,42.9,0,5,0.0,2,2,100.0,3,14,17,2,2,1,1,4,20.573999999999998,20.573999999999998,82.29599999999999,68.04704967434627,97.21007096335181,-7,2020-02-01,15
488,CHA,CHA @ SAS,2020-02-01,L,12,16,5,21,23.8,3,13,23.1,3,4,75.0,3,7,10,4,4,2,1,2,-19,0,SAS,35,14,23,60.9,5,10,50.0,2,3,66.7,3,12,15,9,3,4,1,6,23.7435,23.7435,94.974,67.3868637732432,147.40876450396948,-24,2020-02-01,15
489,BOS,BOS vs. PHI,2020-02-01,W,12,30,10,19,52.6,3,8,37.5,7,10,70.0,2,5,7,5,2,2,1,6,2,1,PHI,28,8,20,40.0,3,9,33.3,9,10,90.0,5,7,12,4,3,1,1,8,21.72,21.72,86.88,138.12154696132598,128.9134438305709,21,2020-02-01,15
490,BKN,BKN @ WAS,2020-02-01,L,12,23,9,27,33.3,1,11,9.1,4,7,57.1,7,8,15,5,2,2,1,10,-9,0,WAS,32,11,21,52.4,2,7,28.6,8,14,57.1,5,10,15,6,3,1,1,6,24.677013574660634,24.677013574660634,98.70805429864254,93.20414697026929,129.67533491515726,-6,2020-02-01,15
492,TOR,TOR @ DET,2020-01-31,W,12,27,12,21,57.1,0,5,0.0,3,4,75.0,0,12,12,7,3,1,1,8,4,0,DET,23,9,24,37.5,1,7,14.3,4,9,44.4,3,10,13,4,1,1,0,3,25.495,25.495,101.98,105.90311825848204,90.2137674053736,13,2020-01-31,15
493,POR,POR @ LAL,2020-01-31,W,12,24,11,24,45.8,1,8,12.5,1,2,50.0,3,13,16,3,3,1,1,3,1,0,LAL,23,9,27,33.3,3,12,25.0,2,4,50.0,5,11,16,6,2,0,1,5,25.034642857142856,25.034642857142856,100.13857142857142,95.86715551307475,91.87269070002996,8,2020-01-31,15
494,PHX,PHX vs. OKC,2020-01-31,L,12,26,7,21,33.3,3,8,37.5,9,11,81.8,5,7,12,4,7,2,1,10,-6,1,OKC,32,10,22,45.5,2,7,28.6,10,10,100.0,1,7,8,7,5,4,0,6,27.776666666666664,27.776666666666664,111.10666666666665,93.603744149766,115.20460818432738,-4,2020-01-31,15
495,OKC,OKC @ PHX,2020-01-31,W,12,32,10,22,45.5,2,7,28.6,10,10,100.0,1,7,8,7,5,4,0,6,6,0,PHX,26,7,21,33.3,3,8,37.5,9,11,81.8,5,7,12,4,7,2,1,10,27.776666666666664,27.776666666666664,111.10666666666665,115.20460818432738,93.603744149766,4,2020-01-31,15
497,MIL,MIL vs. DEN,2020-01-31,L,12,24,10,18,55.6,1,7,14.3,3,3,100.0,0,9,9,8,5,1,0,4,-3,1,DEN,27,10,19,52.6,4,9,44.4,3,3,100.0,0,7,7,4,4,3,0,4,24.2,24.2,96.8,99.17355371900827,111.5702479338843,-12,2020-01-31,15
499,LAL,LAL vs. POR,2020-01-31,L,12,23,9,27,33.3,3,12,25.0,2,4,50.0,5,11,16,6,2,0,1,5,-1,1,POR,24,11,24,45.8,1,8,12.5,1,2,50.0,3,13,16,3,3,1,1,3,25.034642857142856,25.034642857142856,100.13857142857142,91.87269070002996,95.86715551307475,-8,2020-01-31,15
500,HOU,HOU vs. DAL,2020-01-31,W,12,27,9,21,42.9,5,11,45.5,4,5,80.0,0,4,4,6,1,3,2,3,-9,1,DAL,36,15,24,62.5,4,9,44.4,2,2,100.0,4,10,14,11,4,0,2,6,23.9925,23.9925,95.97,112.53516723976243,150.0468896530166,7,2020-01-31,15
501,DET,DET vs. TOR,2020-01-31,L,12,23,9,24,37.5,1,7,14.3,4,9,44.4,3,10,13,4,1,1,0,3,-4,1,TOR,27,12,21,57.1,0,5,0.0,3,4,75.0,0,12,12,7,3,1,1,8,25.495,25.495,101.98,90.2137674053736,105.90311825848204,-13,2020-01-31,15
502,DEN,DEN @ MIL,2020-01-31,W,12,27,10,19,52.6,4,9,44.4,3,3,100.0,0,7,7,4,4,3,0,4,3,0,MIL,24,10,18,55.6,1,7,14.3,3,3,100.0,0,9,9,8,5,1,0,4,24.2,24.2,96.8,111.5702479338843,99.17355371900827,12,2020-01-31,15
503,DAL,DAL @ HOU,2020-01-31,L,12,36,15,24,62.5,4,9,44.4,2,2,100.0,4,10,14,11,4,0,2,6,9,0,HOU,27,9,21,42.9,5,11,45.5,4,5,80.0,0,4,4,6,1,3,2,3,23.9925,23.9925,95.97,150.0468896530166,112.53516723976243,-7,2020-01-31,15
504,CHI,CHI @ BKN,2020-01-31,L,12,22,8,21,38.1,2,7,28.6,4,6,66.7,3,11,14,4,2,1,1,7,-8,0,BKN,30,11,20,55.0,3,8,37.5,5,9,55.6,1,10,11,5,2,1,1,4,23.49375,23.49375,93.975,93.64192604416068,127.69353551476456,-15,2020-01-31,15
505,BKN,BKN vs. CHI,2020-01-31,W,12,30,11,20,55.0,3,8,37.5,5,9,55.6,1,10,11,5,2,1,1,4,8,1,CHI,22,8,21,38.1,2,7,28.6,4,6,66.7,3,11,14,4,2,1,1,7,23.49375,23.49375,93.975,127.69353551476456,93.64192604416068,15,2020-01-31,15
506,WAS,WAS vs. CHA,2020-01-30,W,12,35,12,18,66.7,4,8,50.0,7,7,100.0,3,7,10,7,6,2,1,2,7,1,CHA,28,11,25,44.0,4,11,36.4,2,3,66.7,4,3,7,8,3,2,0,6,23.671363636363637,23.671363636363637,94.68545454545455,147.85797953031087,118.2863836242487,14,2020-01-30,15
507,UTA,UTA @ DEN,2020-01-30,L,12,30,10,24,41.7,4,10,40.0,6,9,66.7,2,8,10,3,0,0,0,8,0,0,DEN,30,8,19,42.1,2,8,25.0,12,15,80.0,1,9,10,6,1,0,1,7,24.78429292929293,24.78429292929293,99.13717171717173,121.04440536426418,121.04440536426418,-6,2020-01-30,15
508,TOR,TOR @ CLE,2020-01-30,W,12,27,8,22,36.4,3,11,27.3,8,9,88.9,5,7,12,5,5,2,1,6,-6,0,CLE,33,13,24,54.2,4,7,57.1,3,4,75.0,5,9,14,6,4,3,2,7,24.972916666666666,24.972916666666666,99.89166666666667,108.11712688746142,132.14315508467507,6,2020-01-30,15
509,SAC,SAC @ LAC,2020-01-30,W,12,39,13,24,54.2,3,8,37.5,10,10,100.0,2,6,8,6,2,6,2,9,7,0,LAC,32,9,17,52.9,4,8,50.0,10,14,71.4,1,6,7,7,7,1,3,7,27.71732142857143,27.71732142857143,110.86928571428572,140.70623707454723,115.45127144578235,21,2020-01-30,15
510,PHI,PHI @ ATL,2020-01-30,L,12,25,6,19,31.6,2,10,20.0,11,15,73.3,2,6,8,4,1,3,0,5,-3,0,ATL,28,10,18,55.6,2,6,33.3,6,8,75.0,3,8,11,7,5,1,2,11,23.282333333333334,23.282333333333334,93.12933333333334,107.37755379615446,120.262860251693,-10,2020-01-30,15
511,LAC,LAC vs. SAC,2020-01-30,L,12,32,9,17,52.9,4,8,50.0,10,14,71.4,1,6,7,7,7,1,3,7,-7,1,SAC,39,13,24,54.2,3,8,37.5,10,10,100.0,2,6,8,6,2,6,2,9,27.71732142857143,27.71732142857143,110.86928571428572,115.45127144578235,140.70623707454723,-21,2020-01-30,15
512,GSW,GSW @ BOS,2020-01-30,L,12,25,7,18,38.9,3,9,33.3,8,9,88.9,0,7,7,7,4,5,2,5,-3,0,BOS,28,10,20,50.0,4,8,50.0,4,4,100.0,2,11,13,4,6,4,2,6,25.41111111111111,25.41111111111111,101.64444444444445,98.38216003498033,110.18801923917796,-15,2020-01-30,15
513,DEN,DEN vs. UTA,2020-01-30,W,12,30,8,19,42.1,2,8,25.0,12,15,80.0,1,9,10,6,1,0,1,7,0,1,UTA,30,10,24,41.7,4,10,40.0,6,9,66.7,2,8,10,3,0,0,0,8,24.78429292929293,24.78429292929293,99.13717171717173,121.04440536426418,121.04440536426418,6,2020-01-30,15
514,CLE,CLE vs. TOR,2020-01-30,L,12,33,13,24,54.2,4,7,57.1,3,4,75.0,5,9,14,6,4,3,2,7,6,1,TOR,27,8,22,36.4,3,11,27.3,8,9,88.9,5,7,12,5,5,2,1,6,24.972916666666666,24.972916666666666,99.89166666666667,132.14315508467507,108.11712688746142,-6,2020-01-30,15
515,CHA,CHA @ WAS,2020-01-30,L,12,28,11,25,44.0,4,11,36.4,2,3,66.7,4,3,7,8,3,2,0,6,-7,0,WAS,35,12,18,66.7,4,8,50.0,7,7,100.0,3,7,10,7,6,2,1,2,23.671363636363637,23.671363636363637,94.68545454545455,118.2863836242487,147.85797953031087,-14,2020-01-30,15
516,BOS,BOS vs. GSW,2020-01-30,W,12,28,10,20,50.0,4,8,50.0,4,4,100.0,2,11,13,4,6,4,2,6,3,1,GSW,25,7,18,38.9,3,9,33.3,8,9,88.9,0,7,7,7,4,5,2,5,25.41111111111111,25.41111111111111,101.64444444444445,110.18801923917796,98.38216003498033,15,2020-01-30,15
517,ATL,ATL vs. PHI,2020-01-30,W,12,28,10,18,55.6,2,6,33.3,6,8,75.0,3,8,11,7,5,1,2,11,3,1,PHI,25,6,19,31.6,2,10,20.0,11,15,73.3,2,6,8,4,1,3,0,5,23.282333333333334,23.282333333333334,93.12933333333334,120.262860251693,107.37755379615446,10,2020-01-30,15
518,UTA,UTA @ SAS,2020-01-29,L,12,26,9,21,42.9,0,7,0.0,8,13,61.5,4,8,12,5,3,2,0,5,-3,0,SAS,29,10,19,52.6,3,10,30.0,6,8,75.0,2,7,9,4,4,1,1,7,24.402454545454546,24.402454545454546,97.60981818181818,106.54665886814665,118.84050412216357,-7,2020-01-29,15
519,SAS,SAS vs. UTA,2020-01-29,W,12,29,10,19,52.6,3,10,30.0,6,8,75.0,2,7,9,4,4,1,1,7,3,1,UTA,26,9,21,42.9,0,7,0.0,8,13,61.5,4,8,12,5,3,2,0,5,24.402454545454546,24.402454545454546,97.60981818181818,118.84050412216357,106.54665886814665,7,2020-01-29,15
520,SAC,SAC vs. OKC,2020-01-29,L,12,24,9,25,36.0,2,12,16.7,4,4,100.0,6,9,15,5,2,2,1,5,0,1,OKC,24,9,21,42.9,2,5,40.0,4,5,80.0,1,10,11,5,2,1,2,5,22.948,22.948,91.792,104.58427749694962,104.58427749694962,-20,2020-01-29,15
521,POR,POR vs. HOU,2020-01-29,W,12,28,10,24,41.7,2,10,20.0,6,8,75.0,5,11,16,5,3,0,1,9,-2,1,HOU,30,7,20,35.0,3,11,27.3,13,14,92.9,2,8,10,4,1,1,1,7,24.44923076923077,24.44923076923077,97.79692307692308,114.52303045557512,122.70324691668763,13,2020-01-29,15
522,OKC,OKC @ SAC,2020-01-29,W,12,24,9,21,42.9,2,5,40.0,4,5,80.0,1,10,11,5,2,1,2,5,0,0,SAC,24,9,25,36.0,2,12,16.7,4,4,100.0,6,9,15,5,2,2,1,5,22.948,22.948,91.792,104.58427749694962,104.58427749694962,20,2020-01-29,15
523,NYK,NYK vs. MEM,2020-01-29,L,12,22,5,15,33.3,1,6,16.7,11,13,84.6,3,9,12,3,9,2,1,5,-9,1,MEM,31,11,22,50.0,4,7,57.1,5,7,71.4,3,4,7,6,3,4,1,8,24.735892857142858,24.735892857142858,98.94357142857143,88.93958316789512,125.32395810021583,-21,2020-01-29,15
524,MEM,MEM @ NYK,2020-01-29,W,12,31,11,22,50.0,4,7,57.1,5,7,71.4,3,4,7,6,3,4,1,8,9,0,NYK,22,5,15,33.3,1,6,16.7,11,13,84.6,3,9,12,3,9,2,1,5,24.735892857142858,24.735892857142858,98.94357142857143,125.32395810021583,88.93958316789512,21,2020-01-29,15
525,IND,IND vs. CHI,2020-01-29,W,12,20,8,17,47.1,1,6,16.7,3,4,75.0,1,9,10,2,7,2,1,3,0,1,CHI,20,8,22,36.4,1,11,9.1,3,3,100.0,3,6,9,5,5,4,0,2,24.339642857142856,24.339642857142856,97.35857142857142,82.17047438775661,82.17047438775661,0,2020-01-29,15
526,HOU,HOU @ POR,2020-01-29,L,12,30,7,20,35.0,3,11,27.3,13,14,92.9,2,8,10,4,1,1,1,7,2,0,POR,28,10,24,41.7,2,10,20.0,6,8,75.0,5,11,16,5,3,0,1,9,24.44923076923077,24.44923076923077,97.79692307692308,122.70324691668763,114.52303045557512,-13,2020-01-29,15
527,DET,DET @ BKN,2020-01-29,L,12,22,7,13,53.8,4,7,57.1,4,8,50.0,0,8,8,3,5,0,2,1,-4,0,BKN,26,10,24,41.7,4,12,33.3,2,4,50.0,3,7,10,5,2,2,1,4,22.35727272727273,22.35727272727273,89.42909090909092,98.40198430447687,116.29325417801812,-10,2020-01-29,15
528,CHI,CHI @ IND,2020-01-29,L,12,20,8,22,36.4,1,11,9.1,3,3,100.0,3,6,9,5,5,4,0,2,0,0,IND,20,8,17,47.1,1,6,16.7,3,4,75.0,1,9,10,2,7,2,1,3,24.339642857142856,24.339642857142856,97.35857142857142,82.17047438775661,82.17047438775661,0,2020-01-29,15
529,BKN,BKN vs. DET,2020-01-29,W,12,26,10,24,41.7,4,12,33.3,2,4,50.0,3,7,10,5,2,2,1,4,4,1,DET,22,7,13,53.8,4,7,57.1,4,8,50.0,0,8,8,3,5,0,2,1,22.35727272727273,22.35727272727273,89.42909090909092,116.29325417801812,98.40198430447687,10,2020-01-29,15
530,WAS,WAS @ MIL,2020-01-28,L,12,27,11,24,45.8,2,10,20.0,3,5,60.0,3,7,10,6,3,1,2,5,-7,0,MIL,34,12,22,54.5,2,7,28.6,8,10,80.0,3,7,10,10,2,0,0,5,24.8085,24.8085,99.234,108.83366588064575,137.04980147933168,-20,2020-01-28,15
531,TOR,TOR vs. ATL,2020-01-28,W,12,33,13,24,54.2,2,9,22.2,5,7,71.4,3,11,14,7,5,3,0,8,2,1,ATL,31,10,22,45.5,5,10,50.0,6,8,75.0,2,4,6,8,3,4,0,6,26.490164835164833,26.490164835164833,105.96065934065933,124.57453626786636,117.02456437284417,16,2020-01-28,15
533,PHI,PHI vs. GSW,2020-01-28,W,12,29,9,18,50.0,3,9,33.3,8,9,88.9,0,15,15,6,5,1,0,7,7,1,GSW,22,7,20,35.0,3,12,25.0,5,9,55.6,1,7,8,6,1,3,1,8,25.1653125,25.1653125,100.66125,115.23798879906617,87.42192253722261,11,2020-01-28,15
534,NYK,NYK @ CHA,2020-01-28,L,12,26,10,22,45.5,4,12,33.3,2,3,66.7,2,9,11,7,5,0,3,12,-3,0,CHA,29,8,19,42.1,2,8,25.0,11,13,84.6,1,11,12,6,3,1,1,4,26.123807692307693,26.123807692307693,104.49523076923077,99.52607332833739,111.00985102006864,-5,2020-01-28,15
535,NOP,NOP @ CLE,2020-01-28,W,12,21,9,22,40.9,2,8,25.0,1,2,50.0,3,8,11,5,4,2,1,1,0,0,CLE,21,10,22,45.5,1,7,14.3,0,0,0.0,2,10,12,3,2,1,1,3,22.511,22.511,90.044,93.28772600062192,93.28772600062192,14,2020-01-28,15
536,MIL,MIL vs. WAS,2020-01-28,W,12,34,12,22,54.5,2,7,28.6,8,10,80.0,3,7,10,10,2,0,0,5,7,1,WAS,27,11,24,45.8,2,10,20.0,3,5,60.0,3,7,10,6,3,1,2,5,24.8085,24.8085,99.234,137.04980147933168,108.83366588064575,20,2020-01-28,15
537,MIA,MIA vs. BOS,2020-01-28,L,12,25,7,18,38.9,2,8,25.0,9,11,81.8,3,8,11,3,3,2,1,8,-4,1,BOS,29,8,17,47.1,4,9,44.4,9,12,75.0,3,9,12,5,3,1,3,7,22.315568181818183,22.315568181818183,89.26227272727273,112.02941281310947,129.954118863207,-8,2020-01-28,15
538,MEM,MEM vs. DEN,2020-01-28,W,12,22,9,19,47.4,1,3,33.3,3,8,37.5,2,4,6,7,3,1,3,7,-8,1,DEN,30,9,22,40.9,6,13,46.2,6,8,75.0,5,11,16,7,4,1,3,5,22.513034188034187,22.513034188034187,90.05213675213675,97.72116817418211,133.25613841933924,8,2020-01-28,15
539,GSW,GSW @ PHI,2020-01-28,L,12,22,7,20,35.0,3,12,25.0,5,9,55.6,1,7,8,6,1,3,1,8,-7,0,PHI,29,9,18,50.0,3,9,33.3,8,9,88.9,0,15,15,6,5,1,0,7,25.1653125,25.1653125,100.66125,87.42192253722261,115.23798879906617,-11,2020-01-28,15
540,DEN,DEN @ MEM,2020-01-28,L,12,30,9,22,40.9,6,13,46.2,6,8,75.0,5,11,16,7,4,1,3,5,8,0,MEM,22,9,19,47.4,1,3,33.3,3,8,37.5,2,4,6,7,3,1,3,7,22.513034188034187,22.513034188034187,90.05213675213675,133.25613841933924,97.72116817418211,-8,2020-01-28,15
542,CLE,CLE vs. NOP,2020-01-28,L,12,21,10,22,45.5,1,7,14.3,0,0,0.0,2,10,12,3,2,1,1,3,0,1,NOP,21,9,22,40.9,2,8,25.0,1,2,50.0,3,8,11,5,4,2,1,1,22.511,22.511,90.044,93.28772600062192,93.28772600062192,-14,2020-01-28,15
543,CHA,CHA vs. NYK,2020-01-28,W,12,29,8,19,42.1,2,8,25.0,11,13,84.6,1,11,12,6,3,1,1,4,3,1,NYK,26,10,22,45.5,4,12,33.3,2,3,66.7,2,9,11,7,5,0,3,12,26.123807692307693,26.123807692307693,104.49523076923077,111.00985102006864,99.52607332833739,5,2020-01-28,15
544,BOS,BOS @ MIA,2020-01-28,W,12,29,8,17,47.1,4,9,44.4,9,12,75.0,3,9,12,5,3,1,3,7,4,0,MIA,25,7,18,38.9,2,8,25.0,9,11,81.8,3,8,11,3,3,2,1,8,22.315568181818183,22.315568181818183,89.26227272727273,129.954118863207,112.02941281310947,8,2020-01-28,15
545,ATL,ATL @ TOR,2020-01-28,L,12,31,10,22,45.5,5,10,50.0,6,8,75.0,2,4,6,8,3,4,0,6,-2,0,TOR,33,13,24,54.2,2,9,22.2,5,7,71.4,3,11,14,7,5,3,0,8,26.490164835164833,26.490164835164833,105.96065934065933,117.02456437284417,124.57453626786636,-16,2020-01-28,15
546,UTA,UTA vs. HOU,2020-01-27,L,12,42,13,24,54.2,5,13,38.5,11,14,78.6,1,7,8,7,3,3,2,14,3,1,HOU,39,9,18,50.0,3,8,37.5,18,24,75.0,3,8,11,6,6,1,2,9,31.001611111111114,31.001611111111114,124.00644444444445,135.47683005721925,125.79991362456072,-9,2020-01-27,15
547,SAS,SAS @ CHI,2020-01-27,L,12,24,8,20,40.0,1,4,25.0,7,13,53.8,4,4,8,2,2,1,0,6,-11,0,CHI,35,11,20,55.0,6,11,54.5,7,8,87.5,4,11,15,7,4,0,1,9,23.0805,23.0805,92.322,103.98388249821278,151.6431619765603,-1,2020-01-27,15
548,SAC,SAC @ MIN,2020-01-27,W,12,41,13,21,61.9,7,12,58.3,8,9,88.9,1,9,10,6,4,0,1,9,19,0,MIN,22,6,16,37.5,2,6,33.3,8,13,61.5,2,6,8,3,8,2,2,5,27.315844155844154,27.315844155844154,109.26337662337662,150.09603864366812,80.53933780879753,0,2020-01-27,15
549,ORL,ORL @ MIA,2020-01-27,L,12,21,6,21,28.6,1,9,11.1,8,11,72.7,2,6,8,4,1,3,1,3,-7,0,MIA,28,10,18,55.6,4,7,57.1,4,4,100.0,1,10,11,6,6,0,2,9,24.051071428571426,24.051071428571426,96.2042857142857,87.31419746670034,116.41892995560043,-21,2020-01-27,15
550,OKC,OKC vs. DAL,2020-01-27,L,12,20,7,18,38.9,1,7,14.3,5,6,83.3,0,13,13,4,1,0,2,0,1,1,DAL,19,8,23,34.8,3,12,25.0,0,0,0.0,2,10,12,5,2,0,0,4,22.13,22.13,88.52,90.37505648441031,85.8563036601898,-10,2020-01-27,15
551,MIN,MIN vs. SAC,2020-01-27,L,12,22,6,16,37.5,2,6,33.3,8,13,61.5,2,6,8,3,8,2,2,5,-19,1,SAC,41,13,21,61.9,7,12,58.3,8,9,88.9,1,9,10,6,4,0,1,9,27.315844155844154,27.315844155844154,109.26337662337662,80.53933780879753,150.09603864366812,0,2020-01-27,15
552,MIA,MIA vs. ORL,2020-01-27,W,12,28,10,18,55.6,4,7,57.1,4,4,100.0,1,10,11,6,6,0,2,9,7,1,ORL,21,6,21,28.6,1,9,11.1,8,11,72.7,2,6,8,4,1,3,1,3,24.051071428571426,24.051071428571426,96.2042857142857,116.41892995560043,87.31419746670034,21,2020-01-27,15
553,HOU,HOU @ UTA,2020-01-27,W,12,39,9,18,50.0,3,8,37.5,18,24,75.0,3,8,11,6,6,1,2,9,-3,0,UTA,42,13,24,54.2,5,13,38.5,11,14,78.6,1,7,8,7,3,3,2,14,31.001611111111114,31.001611111111114,124.00644444444445,125.79991362456072,135.47683005721925,9,2020-01-27,15
554,DET,DET vs. CLE,2020-01-27,L,12,28,10,15,66.7,2,4,50.0,6,10,60.0,2,9,11,3,6,2,2,5,2,1,CLE,26,11,23,47.8,1,6,16.7,3,4,75.0,3,5,8,6,3,3,3,7,23.930714285714288,23.930714285714288,95.72285714285715,117.0044473629227,108.64698683699967,-15,2020-01-27,15
555,DAL,DAL @ OKC,2020-01-27,W,12,19,8,23,34.8,3,12,25.0,0,0,0.0,2,10,12,5,2,0,0,4,-1,0,OKC,20,7,18,38.9,1,7,14.3,5,6,83.3,0,13,13,4,1,0,2,0,22.13,22.13,88.52,85.8563036601898,90.37505648441031,10,2020-01-27,15
556,CLE,CLE @ DET,2020-01-27,W,12,26,11,23,47.8,1,6,16.7,3,4,75.0,3,5,8,6,3,3,3,7,-2,0,DET,28,10,15,66.7,2,4,50.0,6,10,60.0,2,9,11,3,6,2,2,5,23.930714285714288,23.930714285714288,95.72285714285715,108.64698683699967,117.0044473629227,15,2020-01-27,15
557,CHI,CHI vs. SAS,2020-01-27,W,12,35,11,20,55.0,6,11,54.5,7,8,87.5,4,11,15,7,4,0,1,9,11,1,SAS,24,8,20,40.0,1,4,25.0,7,13,53.8,4,4,8,2,2,1,0,6,23.0805,23.0805,92.322,151.6431619765603,103.98388249821278,1,2020-01-27,15
558,WAS,WAS @ ATL,2020-01-26,L,12,31,11,22,50.0,4,10,40.0,5,5,100.0,1,5,6,6,1,2,2,4,-2,0,ATL,33,12,20,60.0,4,9,44.4,5,5,100.0,3,9,12,4,5,1,0,6,23.8065,23.8065,95.226,130.21653750026255,138.61760443576335,-19,2020-01-26,14
559,TOR,TOR @ SAS,2020-01-26,W,12,24,8,27,29.6,4,15,26.7,4,5,80.0,4,8,12,6,0,4,0,4,3,0,SAS,21,7,19,36.8,2,8,25.0,5,6,83.3,2,13,15,4,5,0,3,5,24.024235294117645,24.024235294117645,96.09694117647058,99.89912147537292,87.4117312909513,4,2020-01-26,14
560,SAS,SAS vs. TOR,2020-01-26,L,12,21,7,19,36.8,2,8,25.0,5,6,83.3,2,13,15,4,5,0,3,5,-3,1,TOR,24,8,27,29.6,4,15,26.7,4,5,80.0,4,8,12,6,0,4,0,4,24.024235294117645,24.024235294117645,96.09694117647058,87.4117312909513,99.89912147537292,-4,2020-01-26,14
561,POR,POR vs. IND,2020-01-26,W,12,33,10,23,43.5,6,10,60.0,7,8,87.5,5,8,13,5,6,0,1,8,-3,1,IND,36,11,20,55.0,5,8,62.5,9,10,90.0,0,7,7,8,0,2,1,5,25.202083333333334,25.202083333333334,100.80833333333334,130.94155575762585,142.84533355377366,10,2020-01-26,14
562,PHX,PHX @ MEM,2020-01-26,L,12,31,8,18,44.4,2,8,25.0,13,15,86.7,3,8,11,5,6,3,3,8,-2,0,MEM,33,12,21,57.1,2,4,50.0,7,9,77.8,1,4,5,5,4,2,3,10,26.472142857142856,26.472142857142856,105.88857142857142,117.1042335608861,124.65934540352393,-5,2020-01-26,14
563,ORL,ORL vs. LAC,2020-01-26,L,12,25,8,23,34.8,1,8,12.5,8,10,80.0,3,10,13,5,0,2,3,8,-2,1,LAC,27,9,19,47.4,1,5,20.0,8,11,72.7,1,11,12,6,3,0,1,6,24.493993506493506,24.493993506493506,97.97597402597403,102.06583909386744,110.23110622137683,-15,2020-01-26,14
564,NYK,NYK vs. BKN,2020-01-26,W,12,25,12,22,54.5,0,3,0.0,1,2,50.0,4,9,13,5,3,1,2,7,4,1,BKN,21,6,17,35.3,2,8,25.0,7,10,70.0,3,5,8,3,3,1,1,3,21.05097222222222,21.05097222222222,84.20388888888888,118.75936054682089,99.75786285932955,13,2020-01-26,14
565,NOP,NOP vs. BOS,2020-01-26,W,12,32,13,23,56.5,4,8,50.0,2,3,66.7,2,11,13,11,5,2,3,5,5,1,BOS,27,10,20,50.0,1,6,16.7,6,9,66.7,0,9,9,5,4,1,0,6,27.42727272727273,27.42727272727273,109.70909090909092,116.6721909181306,98.44216108717268,15,2020-01-26,14
566,MEM,MEM vs. PHX,2020-01-26,W,12,33,12,21,57.1,2,4,50.0,7,9,77.8,1,4,5,5,4,2,3,10,2,1,PHX,31,8,18,44.4,2,8,25.0,13,15,86.7,3,8,11,5,6,3,3,8,26.472142857142856,26.472142857142856,105.88857142857142,124.65934540352393,117.1042335608861,5,2020-01-26,14
567,LAC,LAC @ ORL,2020-01-26,W,12,27,9,19,47.4,1,5,20.0,8,11,72.7,1,11,12,6,3,0,1,6,2,0,ORL,25,8,23,34.8,1,8,12.5,8,10,80.0,3,10,13,5,0,2,3,8,24.493993506493506,24.493993506493506,97.97597402597403,110.23110622137683,102.06583909386744,15,2020-01-26,14
568,IND,IND @ POR,2020-01-26,L,12,36,11,20,55.0,5,8,62.5,9,10,90.0,0,7,7,8,0,2,1,5,3,0,POR,33,10,23,43.5,6,10,60.0,7,8,87.5,5,8,13,5,6,0,1,8,25.202083333333334,25.202083333333334,100.80833333333334,142.84533355377366,130.94155575762585,-10,2020-01-26,14
569,HOU,HOU @ DEN,2020-01-26,L,12,21,10,22,45.5,1,6,16.7,0,1,0.0,4,8,12,4,7,1,1,6,-6,0,DEN,27,9,21,42.9,3,4,75.0,6,6,100.0,2,9,11,7,4,3,1,1,25.14061538461538,25.14061538461538,100.56246153846152,83.53017489321601,107.39593914842061,-7,2020-01-26,14
570,DEN,DEN vs. HOU,2020-01-26,W,12,27,9,21,42.9,3,4,75.0,6,6,100.0,2,9,11,7,4,3,1,1,6,1,HOU,21,10,22,45.5,1,6,16.7,0,1,0.0,4,8,12,4,7,1,1,6,25.14061538461538,25.14061538461538,100.56246153846152,107.39593914842061,83.53017489321601,7,2020-01-26,14
571,BOS,BOS @ NOP,2020-01-26,L,12,27,10,20,50.0,1,6,16.7,6,9,66.7,0,9,9,5,4,1,0,6,-5,0,NOP,32,13,23,56.5,4,8,50.0,2,3,66.7,2,11,13,11,5,2,3,5,27.42727272727273,27.42727272727273,109.70909090909092,98.44216108717268,116.6721909181306,-15,2020-01-26,14
