Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
IND,IND vs. POR,02/27/2020,,W,12,37,11,24,45.8,3,6,50.0,12,13,92.3,5,9,14,5,2,4,2,1,11
MEM,MEM @ HOU,02/26/2020,,L,12,41,17,30,56.7,5,8,62.5,2,3,66.7,6,5,11,12,2,5,1,4,3
NYK,NYK @ CHA,02/26/2020,,L,12,29,14,23,60.9,1,3,33.3,0,0,0.0,4,7,11,5,3,1,4,4,0
ATL,ATL vs. ORL,02/26/2020,,L,12,31,12,28,42.9,4,12,33.3,3,3,100.0,5,6,11,9,2,1,0,3,-8
HOU,HOU vs. MEM,02/26/2020,,W,12,38,13,21,61.9,8,14,57.1,4,4,100.0,0,4,4,7,6,2,3,5,-3
PHI,PHI @ CLE,02/26/2020,,L,12,24,10,24,41.7,4,8,50.0,0,0,0.0,3,6,9,6,1,3,7,4,2
BOS,BOS @ UTA,02/26/2020,,W,12,32,13,23,56.5,3,9,33.3,3,3,100.0,3,7,10,8,1,1,0,4,1
DAL,DAL @ SAS,02/26/2020,,W,12,29,8,22,36.4,3,10,30.0,10,12,83.3,1,11,12,4,1,1,1,4,1
WAS,WAS vs. BKN,02/26/2020,,W,12,21,10,22,45.5,1,9,11.1,0,1,0.0,1,6,7,6,4,1,1,6,-16
ORL,ORL @ ATL,02/26/2020,,W,12,39,16,27,59.3,2,5,40.0,5,5,100.0,4,11,15,10,2,2,1,2,8
CLE,CLE vs. PHI,02/26/2020,,W,12,22,6,22,27.3,3,8,37.5,7,7,100.0,6,9,15,3,6,0,1,4,-2
MIN,MIN @ MIA,02/26/2020,,W,12,38,15,23,65.2,3,10,30.0,5,6,83.3,1,4,5,8,3,5,0,8,4
BKN,BKN @ WAS,02/26/2020,,L,12,37,13,27,48.1,4,9,44.4,7,9,77.8,6,9,15,6,1,3,0,4,16
SAS,SAS vs. DAL,02/26/2020,,L,12,28,12,25,48.0,2,10,20.0,2,2,100.0,2,11,13,5,1,1,1,7,-1
UTA,UTA vs. BOS,02/26/2020,,L,12,31,11,22,50.0,6,12,50.0,3,4,75.0,4,6,10,6,1,1,1,4,-1
PHX,PHX vs. LAC,02/26/2020,,L,12,17,8,19,42.1,0,6,0.0,1,2,50.0,1,10,11,7,4,2,1,2,-5
LAC,LAC @ PHX,02/26/2020,,W,12,22,9,23,39.1,3,10,30.0,1,2,50.0,3,9,12,6,3,2,0,4,5
CHA,CHA vs. NYK,02/26/2020,,W,12,29,10,25,40.0,3,11,27.3,6,8,75.0,5,5,10,6,1,2,1,3,0
MIA,MIA vs. MIN,02/26/2020,,L,12,34,11,16,68.8,3,5,60.0,9,12,75.0,2,6,8,9,7,2,1,5,-4
POR,POR vs. BOS,02/25/2020,,L,12,22,8,24,33.3,5,10,50.0,1,1,100.0,2,10,12,6,4,0,1,1,-7
MIL,MIL @ TOR,02/25/2020,,W,12,34,10,18,55.6,3,7,42.9,11,13,84.6,2,11,13,8,5,4,2,4,15
OKC,OKC @ CHI,02/25/2020,,W,12,19,7,19,36.8,1,8,12.5,4,6,66.7,3,4,7,2,4,2,1,3,-19
LAL,LAL vs. NOP,02/25/2020,,W,12,24,9,26,34.6,4,14,28.6,2,2,100.0,4,12,16,4,5,2,4,4,-4
BOS,BOS @ POR,02/25/2020,,W,12,29,13,25,52.0,2,7,28.6,1,1,100.0,1,13,14,7,2,3,1,3,7
SAC,SAC @ GSW,02/25/2020,,W,12,26,9,19,47.4,1,6,16.7,7,11,63.6,1,8,9,5,3,3,0,5,-4
NOP,NOP @ LAL,02/25/2020,,L,12,28,12,25,48.0,3,8,37.5,1,1,100.0,0,11,11,9,4,2,0,5,4
DEN,DEN vs. DET,02/25/2020,,W,12,23,9,21,42.9,2,5,40.0,3,6,50.0,5,6,11,6,5,4,0,5,-3
GSW,GSW vs. SAC,02/25/2020,,L,12,30,12,19,63.2,1,4,25.0,5,7,71.4,0,8,8,7,3,2,0,7,4
IND,IND vs. CHA,02/25/2020,,W,12,25,9,20,45.0,1,4,25.0,6,6,100.0,5,12,17,6,5,2,2,3,14
DET,DET @ DEN,02/25/2020,,L,12,26,7,13,53.8,4,6,66.7,8,9,88.9,0,7,7,6,6,3,1,7,3
CHI,CHI vs. OKC,02/25/2020,,L,12,38,16,26,61.5,4,7,57.1,2,2,100.0,4,9,13,6,2,2,0,5,19
TOR,TOR vs. MIL,02/25/2020,,L,12,19,7,20,35.0,4,12,33.3,1,2,50.0,1,4,5,4,5,0,0,7,-15
CHA,CHA @ IND,02/25/2020,,L,12,11,4,20,20.0,0,8,0.0,3,4,75.0,5,6,11,2,5,4,0,5,-14
MIA,MIA @ CLE,02/24/2020,,L,12,31,13,19,68.4,2,5,40.0,3,3,100.0,0,12,12,9,5,1,3,6,7
UTA,UTA vs. PHX,02/24/2020,,L,12,26,7,16,43.8,1,2,50.0,11,13,84.6,1,9,10,4,7,0,0,6,-11
ORL,ORL @ BKN,02/24/2020,,W,12,40,15,22,68.2,5,10,50.0,5,6,83.3,0,9,9,11,1,1,1,5,7
CLE,CLE vs. MIA,02/24/2020,,W,12,24,8,21,38.1,5,13,38.5,3,6,50.0,2,6,8,6,4,2,0,7,-7
MEM,MEM @ LAC,02/24/2020,,L,12,29,13,22,59.1,3,10,30.0,0,0,0.0,1,8,9,7,2,3,1,6,5
WAS,WAS vs. MIL,02/24/2020,,L,12,35,13,24,54.2,3,9,33.3,6,8,75.0,2,9,11,9,3,1,0,7,-3
MIN,MIN @ DAL,02/24/2020,,L,12,31,12,24,50.0,3,8,37.5,4,8,50.0,1,11,12,4,3,1,2,8,2
BKN,BKN vs. ORL,02/24/2020,,L,12,33,12,25,48.0,6,12,50.0,3,5,60.0,4,7,11,7,2,1,0,6,-7
MIL,MIL @ WAS,02/24/2020,,W,12,38,13,21,61.9,5,10,50.0,7,8,87.5,0,10,10,6,1,1,0,8,3
ATL,ATL @ PHI,02/24/2020,,L,12,40,12,20,60.0,4,9,44.4,12,12,100.0,2,9,11,8,1,1,0,4,18
PHI,PHI vs. ATL,02/24/2020,,W,12,22,8,21,38.1,2,6,33.3,4,6,66.7,3,6,9,2,3,1,0,8,-18
LAC,LAC vs. MEM,02/24/2020,,W,12,24,9,20,45.0,3,8,37.5,3,5,60.0,1,6,7,7,5,2,0,4,-5
HOU,HOU vs. NYK,02/24/2020,,W,12,29,9,22,40.9,4,13,30.8,7,10,70.0,2,9,11,5,3,3,2,5,0
DAL,DAL vs. MIN,02/24/2020,,W,12,29,10,24,41.7,1,10,10.0,8,11,72.7,2,11,13,6,2,3,0,7,-2
PHX,PHX @ UTA,02/24/2020,,W,12,37,15,28,53.6,4,5,80.0,3,4,75.0,5,7,12,11,2,4,1,10,11
NYK,NYK @ HOU,02/24/2020,,L,12,29,12,27,44.4,2,6,33.3,3,8,37.5,6,12,18,3,3,3,2,5,0
WAS,WAS @ CHI,02/23/2020,,L,12,27,10,22,45.5,5,10,50.0,2,3,66.7,3,10,13,6,7,3,1,8,-1
BOS,BOS @ LAL,02/23/2020,,L,12,33,10,21,47.6,5,8,62.5,8,9,88.9,3,8,11,7,6,2,0,7,2
IND,IND @ TOR,02/23/2020,,L,12,23,10,24,41.7,2,8,25.0,1,2,50.0,3,6,9,6,5,3,0,6,1
SAS,SAS @ OKC,02/23/2020,,L,12,18,5,21,23.8,0,10,0.0,8,10,80.0,0,5,5,4,2,1,0,8,-19
POR,POR vs. DET,02/23/2020,,W,12,27,11,21,52.4,3,6,50.0,2,4,50.0,3,3,6,7,2,0,0,4,-7
LAL,LAL vs. BOS,02/23/2020,,W,12,31,10,22,45.5,4,12,33.3,7,9,77.8,3,7,10,5,4,3,3,6,-2
OKC,OKC vs. SAS,02/23/2020,,W,12,37,12,18,66.7,2,3,66.7,11,12,91.7,1,14,15,6,4,2,0,6,19
TOR,TOR vs. IND,02/23/2020,,W,12,22,9,18,50.0,0,6,0.0,4,5,80.0,1,9,10,4,5,3,4,6,-1
CHI,CHI vs. WAS,02/23/2020,,W,12,28,9,20,45.0,4,9,44.4,6,6,100.0,0,9,9,6,7,4,1,4,1
GSW,GSW vs. NOP,02/23/2020,,L,12,21,9,22,40.9,1,10,10.0,2,3,66.7,2,7,9,7,3,0,0,3,-10
NOP,NOP @ GSW,02/23/2020,,W,12,31,13,26,50.0,4,12,33.3,1,1,100.0,2,10,12,11,1,2,0,3,10
MIN,MIN @ DEN,02/23/2020,,L,12,22,6,18,33.3,2,8,25.0,8,12,66.7,2,10,12,5,5,1,2,4,-2
DEN,DEN vs. MIN,02/23/2020,,W,12,24,10,23,43.5,2,7,28.6,2,4,50.0,1,7,8,6,3,3,3,9,2
DET,DET @ POR,02/23/2020,,L,12,34,13,21,61.9,3,9,33.3,5,5,100.0,3,8,11,4,2,1,2,3,7
ATL,ATL vs. DAL,02/22/2020,,W,12,19,8,25,32.0,1,9,11.1,2,6,33.3,5,8,13,4,2,2,0,4,-1
SAC,SAC @ LAC,02/22/2020,,W,12,34,13,22,59.1,6,11,54.5,2,2,100.0,2,4,6,9,6,2,2,7,-1
PHX,PHX @ CHI,02/22/2020,,W,12,36,11,25,44.0,4,8,50.0,10,12,83.3,6,8,14,9,2,2,4,7,13
PHI,PHI @ MIL,02/22/2020,,L,12,23,8,27,29.6,4,12,33.3,3,4,75.0,3,6,9,4,3,3,0,7,-14
HOU,HOU @ UTA,02/22/2020,,W,12,38,16,26,61.5,6,14,42.9,0,1,0.0,0,10,10,6,0,3,3,7,19
BKN,BKN @ CHA,02/22/2020,,W,12,33,12,21,57.1,6,10,60.0,3,4,75.0,3,8,11,8,2,3,0,5,15
DAL,DAL @ ATL,02/22/2020,,L,12,20,8,20,40.0,2,11,18.2,2,3,66.7,3,12,15,7,6,1,4,5,1
CLE,CLE @ MIA,02/22/2020,,L,12,26,9,20,45.0,4,11,36.4,4,4,100.0,3,5,8,6,8,5,0,6,2
MIL,MIL vs. PHI,02/22/2020,,W,12,37,13,23,56.5,4,12,33.3,7,9,77.8,3,17,20,6,5,1,1,3,14
CHA,CHA vs. BKN,02/22/2020,,L,12,18,7,20,35.0,1,6,16.7,3,6,50.0,1,7,8,6,4,1,1,4,-15
MIA,MIA vs. CLE,02/22/2020,,W,12,24,8,16,50.0,3,8,37.5,5,6,83.3,1,5,6,6,6,5,2,4,-2
CHI,CHI vs. PHX,02/22/2020,,L,12,23,8,20,40.0,4,10,40.0,3,4,75.0,2,6,8,6,6,1,1,8,-13
LAC,LAC vs. SAC,02/22/2020,,L,12,35,12,20,60.0,4,8,50.0,7,8,87.5,2,7,9,8,6,3,0,7,1
UTA,UTA vs. HOU,02/22/2020,,L,12,19,6,19,31.6,1,7,14.3,6,8,75.0,2,9,11,3,5,0,0,2,-19
MEM,MEM @ LAL,02/21/2020,,L,12,36,15,27,55.6,3,4,75.0,3,7,42.9,6,10,16,8,3,6,0,6,12
LAL,LAL vs. MEM,02/21/2020,,W,12,24,9,22,40.9,2,8,25.0,4,8,50.0,4,6,10,6,7,2,4,6,-12
IND,IND @ NYK,02/21/2020,,W,12,29,12,25,48.0,2,5,40.0,3,4,75.0,4,9,13,6,2,3,1,6,8
PHX,PHX @ TOR,02/21/2020,,L,12,35,10,17,58.8,3,7,42.9,12,15,80.0,1,8,9,9,6,4,0,7,9
BOS,BOS @ MIN,02/21/2020,,W,12,34,13,22,59.1,3,7,42.9,5,8,62.5,3,7,10,6,4,0,2,8,-1
ORL,ORL vs. DAL,02/21/2020,,L,12,32,13,29,44.8,4,13,30.8,2,3,66.7,4,9,13,8,0,2,1,6,5
DAL,DAL @ ORL,02/21/2020,,W,12,27,10,22,45.5,2,7,28.6,5,6,83.3,2,10,12,7,3,0,3,1,-5
NOP,NOP @ POR,02/21/2020,,W,12,29,10,22,45.5,5,9,55.6,4,4,100.0,2,11,13,8,5,3,0,5,9
CLE,CLE @ WAS,02/21/2020,,W,12,20,8,16,50.0,1,6,16.7,3,6,50.0,2,11,13,1,8,1,2,6,-1
DEN,DEN @ OKC,02/21/2020,,L,12,29,12,20,60.0,2,7,28.6,3,4,75.0,0,6,6,5,3,3,0,5,-1
TOR,TOR vs. PHX,02/21/2020,,W,12,26,8,19,42.1,3,10,30.0,7,8,87.5,2,6,8,5,7,2,1,8,-9
POR,POR vs. NOP,02/21/2020,,L,12,20,9,23,39.1,1,5,20.0,1,2,50.0,4,8,12,3,5,1,3,3,-9
SAS,SAS @ UTA,02/21/2020,,W,12,28,8,20,40.0,1,3,33.3,11,12,91.7,1,10,11,3,2,3,2,4,-1
NYK,NYK vs. IND,02/21/2020,,L,12,21,8,22,36.4,2,6,33.3,3,4,75.0,4,8,12,5,4,2,3,6,-8
OKC,OKC vs. DEN,02/21/2020,,W,12,30,11,21,52.4,3,7,42.9,5,5,100.0,2,8,10,3,4,2,0,4,1
MIN,MIN vs. BOS,02/21/2020,,L,12,35,10,20,50.0,4,9,44.4,11,14,78.6,3,7,10,7,2,4,3,8,1
WAS,WAS vs. CLE,02/21/2020,,L,12,21,9,29,31.0,0,6,0.0,3,4,75.0,4,8,12,5,2,5,0,6,1
UTA,UTA vs. SAS,02/21/2020,,L,12,29,10,20,50.0,3,7,42.9,6,6,100.0,0,11,11,7,4,1,2,7,1
HOU,HOU @ GSW,02/20/2020,,W,12,37,11,23,47.8,6,14,42.9,9,10,90.0,2,9,11,6,1,5,3,4,10
DET,DET vs. MIL,02/20/2020,,L,12,30,12,23,52.2,3,9,33.3,3,3,100.0,1,12,13,6,5,0,1,7,2
CHI,CHI vs. CHA,02/20/2020,,L,12,29,11,22,50.0,6,12,50.0,1,2,50.0,2,7,9,11,3,5,2,7,10
BKN,BKN @ PHI,02/20/2020,,L,12,26,9,24,37.5,2,8,25.0,6,7,85.7,3,7,10,5,2,0,1,8,-9
MEM,MEM @ SAC,02/20/2020,,L,12,29,10,26,38.5,4,10,40.0,5,6,83.3,6,10,16,7,2,1,1,8,2
CHA,CHA @ CHI,02/20/2020,,W,12,19,7,18,38.9,1,6,16.7,4,6,66.7,2,8,10,4,6,2,0,4,-10
GSW,GSW vs. HOU,02/20/2020,,L,12,27,11,21,52.4,4,9,44.4,1,2,50.0,1,8,9,8,6,1,3,7,-10
MIL,MIL @ DET,02/20/2020,,W,12,28,9,22,40.9,2,9,22.2,8,8,100.0,1,9,10,4,4,2,0,4,-2
ATL,ATL vs. MIA,02/20/2020,,W,12,27,9,20,45.0,3,8,37.5,6,8,75.0,1,10,11,5,6,1,3,6,-6
SAC,SAC vs. MEM,02/20/2020,,W,12,27,8,17,47.1,4,8,50.0,7,8,87.5,0,7,7,4,3,0,0,5,-2
MIA,MIA @ ATL,02/20/2020,,L,12,33,10,30,33.3,3,8,37.5,10,12,83.3,8,10,18,8,3,2,2,8,6
PHI,PHI vs. BKN,02/20/2020,,W,12,35,12,23,52.2,1,3,33.3,10,11,90.9,4,10,14,5,0,0,0,5,9
LAC,LAC @ BOS,02/13/2020,,L,12,29,9,24,37.5,2,6,33.3,9,9,100.0,5,8,13,4,2,0,3,5,-2
NOP,NOP vs. OKC,02/13/2020,,L,12,35,14,24,58.3,4,5,80.0,3,4,75.0,2,10,12,9,3,1,1,5,3
OKC,OKC @ NOP,02/13/2020,,W,12,32,11,23,47.8,4,9,44.4,6,6,100.0,1,8,9,6,2,1,2,4,-3
BOS,BOS vs. LAC,02/13/2020,,W,12,31,10,21,47.6,5,10,50.0,6,6,100.0,0,8,8,8,4,0,1,6,2
DAL,DAL vs. SAC,02/12/2020,,W,12,33,11,21,52.4,3,10,30.0,8,8,100.0,0,12,12,7,2,0,2,6,8
DET,DET @ ORL,02/12/2020,,L,12,26,9,19,47.4,4,10,40.0,4,4,100.0,0,9,9,9,4,1,1,3,-2
BKN,BKN vs. TOR,02/12/2020,,W,12,23,6,19,31.6,2,9,22.2,9,12,75.0,2,9,11,6,4,1,3,2,-2
LAL,LAL @ DEN,02/12/2020,,W,12,23,8,15,53.3,2,6,33.3,5,9,55.6,0,6,6,5,6,1,0,4,-9
MIL,MIL @ IND,02/12/2020,,L,12,26,9,23,39.1,6,15,40.0,2,2,100.0,4,14,18,4,4,3,2,4,12
MEM,MEM vs. POR,02/12/2020,,W,12,25,11,25,44.0,1,8,12.5,2,2,100.0,5,12,17,5,3,1,2,4,6
ORL,ORL vs. DET,02/12/2020,,W,12,28,12,23,52.2,2,8,25.0,2,2,100.0,2,8,10,8,2,3,0,4,2
GSW,GSW @ PHX,02/12/2020,,L,12,26,9,18,50.0,4,7,57.1,4,5,80.0,1,7,8,6,7,5,0,7,-3
POR,POR @ MEM,02/12/2020,,L,12,19,7,23,30.4,2,9,22.2,3,4,75.0,3,8,11,5,2,3,1,1,-6
UTA,UTA vs. MIA,02/12/2020,,W,12,32,12,24,50.0,2,6,33.3,6,7,85.7,6,9,15,5,3,2,0,4,10
ATL,ATL @ CLE,02/12/2020,,L,12,32,11,21,52.4,3,10,30.0,7,8,87.5,2,8,10,6,2,2,1,7,-1
CHA,CHA @ MIN,02/12/2020,,W,12,31,11,24,45.8,4,8,50.0,5,7,71.4,2,14,16,5,2,3,1,3,10
MIA,MIA @ UTA,02/12/2020,,L,12,22,9,19,47.4,2,7,28.6,2,4,50.0,1,5,6,3,4,1,0,9,-10
WAS,WAS @ NYK,02/12/2020,,W,12,31,12,21,57.1,3,8,37.5,4,5,80.0,1,11,12,6,5,1,1,5,8
TOR,TOR @ BKN,02/12/2020,,L,12,25,10,24,41.7,4,10,40.0,1,1,100.0,4,12,16,6,5,1,1,8,2
MIN,MIN vs. CHA,02/12/2020,,L,12,21,8,24,33.3,4,13,30.8,1,3,33.3,1,9,10,5,4,2,4,6,-10
DEN,DEN vs. LAL,02/12/2020,,L,12,32,13,20,65.0,2,3,66.7,4,6,66.7,0,9,9,8,3,5,0,7,9
SAC,SAC @ DAL,02/12/2020,,L,12,25,8,24,33.3,3,9,33.3,6,6,100.0,2,9,11,5,2,1,0,7,-8
NYK,NYK vs. WAS,02/12/2020,,L,12,23,9,23,39.1,0,6,0.0,5,7,71.4,2,8,10,4,3,3,1,8,-8
CLE,CLE vs. ATL,02/12/2020,,W,12,33,12,24,50.0,3,9,33.3,6,7,85.7,5,8,13,6,2,2,1,6,1
PHX,PHX vs. GSW,02/12/2020,,W,12,29,9,17,52.9,4,8,50.0,7,8,87.5,1,7,8,5,6,4,1,6,3
IND,IND vs. MIL,02/12/2020,,W,12,14,6,24,25.0,2,10,20.0,0,2,0.0,4,9,13,3,4,2,0,3,-12
PHI,PHI vs. LAC,02/11/2020,,W,12,27,11,22,50.0,2,8,25.0,3,5,60.0,2,11,13,7,3,1,1,5,4
POR,POR @ NOP,02/11/2020,,L,12,21,6,18,33.3,1,6,16.7,8,10,80.0,1,3,4,3,6,1,1,5,-20
OKC,OKC vs. SAS,02/11/2020,,L,12,36,12,18,66.7,1,2,50.0,11,12,91.7,1,6,7,5,3,3,0,5,6
SAS,SAS @ OKC,02/11/2020,,W,12,30,9,20,45.0,2,7,28.6,10,11,90.9,3,5,8,4,4,2,1,9,-6
CHI,CHI @ WAS,02/11/2020,,L,12,20,8,17,47.1,2,7,28.6,2,4,50.0,1,8,9,5,10,4,2,4,-11
NOP,NOP vs. POR,02/11/2020,,W,12,41,18,28,64.3,3,8,37.5,2,4,50.0,6,11,17,13,5,3,1,6,20
LAC,LAC @ PHI,02/11/2020,,L,12,23,8,21,38.1,3,7,42.9,4,6,66.7,2,8,10,6,2,1,2,4,-4
BOS,BOS @ HOU,02/11/2020,,L,12,22,8,20,40.0,3,8,37.5,3,4,75.0,3,7,10,5,5,2,0,10,-9
HOU,HOU vs. BOS,02/11/2020,,W,12,31,8,15,53.3,3,9,33.3,12,15,80.0,1,9,10,2,3,2,2,5,9
WAS,WAS vs. CHI,02/11/2020,,W,12,31,15,27,55.6,1,8,12.5,0,1,0.0,4,7,11,9,5,3,1,3,11
SAS,SAS @ DEN,02/10/2020,,L,12,26,9,21,42.9,4,8,50.0,4,5,80.0,2,6,8,8,3,1,1,4,-10
DET,DET vs. CHA,02/10/2020,,L,12,22,10,22,45.5,1,9,11.1,1,1,100.0,5,9,14,7,5,2,1,4,3
ATL,ATL @ ORL,02/10/2020,,L,12,35,13,23,56.5,4,8,50.0,5,5,100.0,0,7,7,10,2,2,1,6,-2
DAL,DAL vs. UTA,02/10/2020,,L,12,34,11,21,52.4,4,9,44.4,8,9,88.9,3,4,7,6,2,3,0,6,5
PHX,PHX @ LAL,02/10/2020,,L,12,23,7,21,33.3,3,8,37.5,6,10,60.0,0,8,8,6,4,3,1,7,-6
UTA,UTA @ DAL,02/10/2020,,W,12,29,11,17,64.7,3,5,60.0,4,8,50.0,2,6,8,4,7,1,0,8,-5
IND,IND vs. BKN,02/10/2020,,L,12,32,13,26,50.0,3,10,30.0,3,3,100.0,2,9,11,8,1,2,0,7,6
CHA,CHA @ DET,02/10/2020,,W,12,19,7,22,31.8,3,9,33.3,2,3,66.7,3,7,10,5,4,3,1,2,-3
GSW,GSW vs. MIA,02/10/2020,,L,12,32,10,19,52.6,5,12,41.7,7,8,87.5,0,10,10,9,2,2,1,4,11
MIL,MIL vs. SAC,02/10/2020,,W,12,31,11,19,57.9,5,9,55.6,4,6,66.7,1,10,11,7,3,0,0,2,-1
DEN,DEN vs. SAS,02/10/2020,,W,12,36,14,22,63.6,3,7,42.9,5,6,83.3,2,10,12,8,1,2,2,3,10
MIN,MIN @ TOR,02/10/2020,,L,12,19,5,15,33.3,3,9,33.3,6,8,75.0,1,8,9,3,6,0,0,6,-13
SAC,SAC @ MIL,02/10/2020,,L,12,32,12,25,48.0,5,12,41.7,3,4,75.0,3,7,10,9,1,2,2,4,1
BKN,BKN @ IND,02/10/2020,,W,12,26,7,20,35.0,4,10,40.0,8,11,72.7,2,10,12,6,3,1,2,5,-6
TOR,TOR vs. MIN,02/10/2020,,W,12,32,12,25,48.0,3,11,27.3,5,6,83.3,5,10,15,11,2,4,0,4,13
LAL,LAL vs. PHX,02/10/2020,,W,12,29,9,23,39.1,4,10,40.0,7,9,77.8,2,16,18,7,6,1,0,6,6
ORL,ORL vs. ATL,02/10/2020,,W,12,37,13,23,56.5,7,11,63.6,4,7,57.1,4,6,10,11,3,1,2,6,2
MIA,MIA @ GSW,02/10/2020,,W,12,21,9,22,40.9,0,5,0.0,3,4,75.0,1,8,9,9,4,2,0,4,-11
MEM,MEM @ WAS,02/09/2020,,W,12,33,13,24,54.2,1,5,20.0,6,9,66.7,2,11,13,7,4,1,0,8,3
LAC,LAC @ CLE,02/09/2020,,W,12,34,14,25,56.0,3,9,33.3,3,4,75.0,2,9,11,9,2,4,1,4,11
MIA,MIA @ POR,02/09/2020,,L,12,23,10,25,40.0,2,6,33.3,1,1,100.0,3,10,13,6,3,0,2,4,-7
WAS,WAS vs. MEM,02/09/2020,,L,12,30,10,27,37.0,0,4,0.0,10,13,76.9,4,7,11,6,2,2,2,7,-3
BOS,BOS @ OKC,02/09/2020,,W,12,32,11,23,47.8,4,8,50.0,6,6,100.0,6,9,15,5,1,0,0,4,9
ATL,ATL vs. NYK,02/09/2020,,W,12,33,13,21,61.9,4,8,50.0,3,3,100.0,1,14,15,10,6,1,1,3,13
CHI,CHI @ PHI,02/09/2020,,L,12,28,10,25,40.0,5,11,45.5,3,3,100.0,5,9,14,6,4,2,0,6,5
PHI,PHI vs. CHI,02/09/2020,,W,12,23,8,19,42.1,2,7,28.6,5,6,83.3,2,9,11,2,5,2,1,5,-5
OKC,OKC vs. BOS,02/09/2020,,L,12,23,8,17,47.1,3,5,60.0,4,4,100.0,0,5,5,3,3,0,0,6,-9
UTA,UTA @ HOU,02/09/2020,,W,12,27,7,22,31.8,3,10,30.0,10,11,90.9,6,11,17,4,3,0,0,3,2
NYK,NYK @ ATL,02/09/2020,,L,12,20,8,26,30.8,3,8,37.5,1,2,50.0,3,6,9,5,3,6,2,6,-13
POR,POR vs. MIA,02/09/2020,,W,12,30,11,25,44.0,6,11,54.5,2,2,100.0,1,9,10,6,2,2,3,3,7
HOU,HOU vs. UTA,02/09/2020,,L,12,25,12,27,44.4,1,9,11.1,0,1,0.0,4,8,12,5,1,2,2,5,-2
CLE,CLE vs. LAC,02/09/2020,,L,12,23,9,25,36.0,2,11,18.2,3,6,50.0,7,8,15,3,5,1,1,4,-11
LAC,LAC @ MIN,02/08/2020,,L,12,29,9,20,45.0,3,10,30.0,8,9,88.9,0,11,11,6,4,3,3,5,-2
TOR,TOR vs. BKN,02/08/2020,,W,12,34,14,27,51.9,4,12,33.3,2,4,50.0,5,8,13,7,2,2,2,6,0
MIN,MIN vs. LAC,02/08/2020,,W,12,31,11,22,50.0,6,12,50.0,3,5,60.0,1,11,12,10,5,3,1,6,2
GSW,GSW vs. LAL,02/08/2020,,L,12,25,10,20,50.0,3,7,42.9,2,4,50.0,1,8,9,8,8,5,3,5,-5
DAL,DAL @ CHA,02/08/2020,,W,12,30,12,22,54.5,5,8,62.5,1,1,100.0,3,13,16,8,5,1,0,8,8
DET,DET vs. NYK,02/08/2020,,L,12,17,7,19,36.8,3,8,37.5,0,2,0.0,0,6,6,3,3,3,2,4,-2
NOP,NOP @ IND,02/08/2020,,W,12,28,11,32,34.4,5,13,38.5,1,2,50.0,8,7,15,9,3,3,0,9,-2
NYK,NYK @ DET,02/08/2020,,W,12,19,8,22,36.4,1,6,16.7,2,3,66.7,4,11,15,4,5,2,4,4,2
SAS,SAS @ SAC,02/08/2020,,L,12,29,11,18,61.1,3,6,50.0,4,6,66.7,0,8,8,6,4,2,1,6,-8
ORL,ORL vs. MIL,02/08/2020,,L,12,25,9,26,34.6,2,10,20.0,5,7,71.4,2,14,16,6,2,2,1,3,4
BKN,BKN @ TOR,02/08/2020,,L,12,34,9,18,50.0,5,9,55.6,11,13,84.6,2,7,9,7,3,1,2,3,0
IND,IND vs. NOP,02/08/2020,,L,12,30,9,16,56.3,2,5,40.0,10,13,76.9,1,12,13,4,5,0,7,7,2
DEN,DEN @ PHX,02/08/2020,,W,12,28,11,17,64.7,5,8,62.5,1,3,33.3,1,10,11,5,7,1,1,5,4
SAC,SAC vs. SAS,02/08/2020,,W,12,37,15,23,65.2,6,9,66.7,1,3,33.3,2,7,9,8,2,1,1,4,8
PHX,PHX vs. DEN,02/08/2020,,L,12,24,8,19,42.1,3,7,42.9,5,5,100.0,0,5,5,7,3,3,0,4,-4
CHA,CHA vs. DAL,02/08/2020,,L,12,22,7,20,35.0,1,9,11.1,7,11,63.6,2,6,8,1,2,3,1,3,-8
LAL,LAL @ GSW,02/08/2020,,W,12,30,11,25,44.0,3,8,37.5,5,5,100.0,4,10,14,9,6,5,0,3,5
MIL,MIL @ ORL,02/08/2020,,W,12,21,7,25,28.0,3,9,33.3,4,4,100.0,3,16,19,5,6,0,1,3,-4
DET,DET @ OKC,02/07/2020,,L,12,21,7,22,31.8,4,13,30.8,3,3,100.0,4,6,10,4,4,2,0,4,-5
BOS,BOS vs. ATL,02/07/2020,,W,12,33,11,22,50.0,5,11,45.5,6,9,66.7,4,10,14,8,3,0,4,3,15
PHI,PHI vs. MEM,02/07/2020,,W,12,39,16,24,66.7,6,10,60.0,1,2,50.0,2,14,16,13,3,1,1,5,17
SAC,SAC vs. MIA,02/07/2020,,W,12,31,11,23,47.8,7,13,53.8,2,4,50.0,3,7,10,8,2,1,0,4,5
MIA,MIA @ SAC,02/07/2020,,L,12,26,9,19,47.4,4,11,36.4,4,4,100.0,0,9,9,5,4,1,2,4,-5
IND,IND vs. TOR,02/07/2020,,L,12,20,7,13,53.8,2,6,33.3,4,5,80.0,0,11,11,6,9,1,1,6,-3
